agent,seed,n,message,decoded message,score
4,975135,40,changer kudos elite discriminatory vanity,NULL,0
4,975135,40,massive broken b pussycat equipment,NULL,0
4,975135,40,attaching mike tendency upheld wipe,PARTIAL: NULL,0
4,975135,40,horns,horns,1
4,975135,40,entitlements scented bilingual graves spectacle,PARTIAL: NULL,0
4,975135,40,withdrawals learns extravaganza rms showdown,NULL,0
4,975135,40,billed proposing apostles,billed proposing apostles,1
4,975135,40,stock,stock,1
4,975135,40,fortunes,fortunes,1
4,975135,40,fishers proving,fishers proving,1
4,975135,40,opponent language,opponent language,1
4,975135,40,hampers arcade strengthening,hampers arcade strengthening,1
4,975135,40,hollow pertains chameleon legislation summers,NULL,0
4,975135,40,offers panhandle conversely,offers panhandle conversely,1
4,975135,40,soy waterfowl losers burned preferably,PARTIAL: NULL,0
4,975135,40,walnut flood asked gains,PARTIAL: walnut flood asked gains,0.96
4,975135,40,phrases solid yields congregations usability humidity,PARTIAL: NULL,0
4,975135,40,orthopedics resource embark responsiveness climates starred,NULL,0
4,975135,40,d structures commissioned,PARTIAL: d structures commissioned,0.9615384615384616
4,975135,40,pursuant venous initialized,pursuant venous initialized,1
4,975135,40,vortex,vortex,1
4,975135,40,doorstep di affected nucleic mobilize,PARTIAL: NULL,0
4,975135,40,glacier republicans lesions belongings costumes germs,NULL,0
4,975135,40,remembers mint comprehension accordion unbiased,PARTIAL: NULL,0
4,975135,40,advocacy,advocacy,1
4,975135,40,chapters mailers archive beautifully schema dwelling,PARTIAL: NULL,0
4,975135,40,reverence catchment estimation exceed,NULL,0
4,975135,40,narrow dressing forester anxious diplomacy,NULL,0
4,975135,40,buccaneers invertebrates toner pond unregistered trilogy,NULL,0
4,975135,40,analyses approximations superman pinball worksheet piston,NULL,0
4,975135,40,skier grabber stay,skier grabber stay,1
4,975135,40,richness employment checklists weld fisherman,NULL,0
4,975135,40,sugar overweight merry organics,sugar overweight merry organics,1
4,975135,40,conflict violating,conflict violating,1
4,975135,40,lakeside unfolding photographers looked asterisk,PARTIAL: NULL,0
4,975135,40,accelerating logout storm paperback reductase,NULL,0
4,975135,40,insecticides paranormal grit ben tolls,insecticides paranormal grit ben tolls,1
4,975135,40,environmental,environmental,1
4,975135,40,discussing excursions eggplant compare,NULL,0
4,975135,40,lounge waits,lounge waits,1
