agent,seed,n,message,decoded message,score
4,453797,60,ygcjr,PARTIAL: NULL,0
4,453797,60,wfh7ovu13dsgr ssl1fb4k,PARTIAL: NULL,0
4,453797,60,xo6b9316gjga rya71ciec6sf1a0pueyb7ko5boa,"PARTIAL: 6.4233 N, 91.5699 W",0
4,453797,60,0szwoau9a3g28auqhm6vi69bfwo7fre47y0,NULL,0
4,453797,60,rqv5g4e1x4a8j7nd1l2v3u85xn ua1sn79hpe2ba0mg5,apc40vy89izip.tyrvvmtcxe,0
4,453797,60,6vtkdmg7yn8x7jlya2tv1v0b1 htevleb6yczloetb1dakmd5,NULL,0
4,453797,60,b4svyg1sqzt ty69smeg8xvjuyxkd9123mpf 523ljpzdqudg,NULL,0
4,453797,60,kz dk g,PARTIAL: NULL,0
4,453797,60,fojjxir2nt8ey8cra,NULL,0
4,453797,60,i23k64k,PARTIAL: NULL,0
4,453797,60,rdvx5cvsh9to,PARTIAL: NULL,0
4,453797,60,irdm4sk9t3qaajwz7bi2mgtnxb,PARTIAL: NULL,0
4,453797,60,4tkqsvdmgav85ltrsruy8y8pbu3am0p1f244218m6m,NULL,0
4,453797,60,j7z4irxhiafsu1do5wmvn6kegswy0ci7yeo1flkxlw,NULL,0
4,453797,60,gkwvt0amez50lsjhdep858s7 d6cap3fi1dn14zr,PARTIAL: NULL,0
4,453797,60,jyaam7o9oqxjgq zrwzq6a2bhoaex4we689,PARTIAL: NULL,0
4,453797,60,64c3vsnbdqw7ff 17f995ondpqvgqhuep,NULL,0
4,453797,60,ur1rh58g5 pn1hxfbb9sfthfik69qbp726r9d3vpq2sc2p,NULL,0
4,453797,60,py ys3ycqbeij4y5alelm1xl5ztzpjobluhhkuhfgx9q9cbb,PARTIAL: NULL,0
4,453797,60,42 rp0mbpyo57bt4pz2bnm1t3j dg9ljks9cwhcerlxpc2o6,PARTIAL: NULL,0
4,453797,60,hux5oo0zti8hbvw44xqdo527wrjvz,NULL,0
4,453797,60,rc9187m6ua4mu4f1gbhpxpf4bw16bndsptf8ci36hw,NULL,0
4,453797,60,geom8y4ibdw8o2i2k nu0d5panvz561gbtjud,PARTIAL: NULL,0
4,453797,60,pp82ka8h8j1lregc hxdtya6jiu,PARTIAL: NULL,0
4,453797,60,t1pqxmvcgm7rb bo4nxl8ubw529udagtt3p3li 4um6o,NULL,0
4,453797,60,w9qm9vgk9a4s8duh1xglnnn34tvwr,NULL,0
4,453797,60,thctvudqzhqltlask7tbo,NULL,0
4,453797,60,tlbte186jxywevefwofok7bs 2dh9m6cqg283zgqv ,NULL,0
4,453797,60,52odikrxy0j0v4ntxf0h6ui9s,PARTIAL: NULL,0
4,453797,60,pmfiqnfi 4a6nveos1sbes4r9huyvf2,PARTIAL: NULL,0
4,453797,60,1azn05tna0a2,PARTIAL: NULL,0
4,453797,60,7ir8t11ho80huitwklca7,PARTIAL: NULL,0
4,453797,60,ojcv7sxwfkda8oiu pq2m6tay57rd,NULL,0
4,453797,60,ucfhkxvbg2ulmpau0mi0sw8fwjgijj9zi,PARTIAL: NULL,0
4,453797,60,wx66jfb8uv5stk4gtu3fzuia2qt3nh,PARTIAL: NULL,0
4,453797,60,c7ztocjpmqkw8xwg4wz7wen81r70u,NULL,0
4,453797,60,169k7s0mzpo7,PARTIAL: NULL,0
4,453797,60,zh70mkqp354f1zoka3df63,NULL,0
4,453797,60,x9ekc2zqmqzckm47amba2pjr5lkkj,NULL,0
4,453797,60,zp9 puwv,PARTIAL: NULL,0
4,453797,60,bnj5r1v3t pqnp7re8q9d6jlzg5fzj6cge,PARTIAL: NULL,0
4,453797,60,rkiwezz77wh9dtmsm2py4xncqz,NULL,0
4,453797,60,3nf3i81dle6zi 2xat 754k,PARTIAL: NULL,0
4,453797,60,m4zcwxh 2q0njdihbv2321l27d5,NULL,0
4,453797,60,bkvflov29y8izz,NULL,0
4,453797,60,ntd3y0yj66ol7djfzh6zdwo2ir,NULL,0
4,453797,60,1xt4m lgm7jr6hq8tlunkuy3n4k w7xu2eo55868,PARTIAL: NULL,0
4,453797,60,vfuntiia1i5whtgz2dhhvg78wr,NULL,0
4,453797,60,427 n02rv8qxho5kbdzmxnfslx25y,PARTIAL: NULL,0
4,453797,60,i22d3jtfsrad0d0a86m7o681ld5in3ua,PARTIAL: NULL,0
4,453797,60,jvl0jjw1jplfhmuvs0p255or9vp40js99n0qcbdz11iz5w,PARTIAL: NULL,0
4,453797,60,ky6jl9pwca6518xztuzc5rrdrv8vf71kd4o8dlks0hos0tm3,NULL,0
4,453797,60,agytejw7howfp1kg84fsboek2qn27d2lg nc3y 32,PARTIAL: NULL,0
4,453797,60,kzcg0l9hif39,PARTIAL: NULL,0
4,453797,60,pn5krxvueo9rmjvry814e r1yqq0exuua38jwfjjxq2mkeo,PARTIAL: NULL,0
4,453797,60,cykb5jtev6f27e7e,PARTIAL: NULL,0
4,453797,60,26t5s1sjndtz07,NULL,0
