agent,seed,n,message,decoded message,score
2,639650,40,82 Hebron Centers ,NULL,0
2,639650,40,308 West Elliot Road Mill ,NULL,0
2,639650,40,1 South Park Gateway ,NULL,0
2,639650,40,684 E White Mountain Fords ,684 E White Mountain Fords ,1
2,639650,40,3956 Newhope Street Lakes ,3956 Newhope Street Lakes ,1
2,639650,40,24 Lbj Highway ,NULL,0
2,639650,40,067 Flatbush Knolls ,NULL,0
2,639650,40,4 Bellmore Skyway ,4 Bellmore Skyway ,1
2,639650,40,313 104th Fields ,NULL,0
2,639650,40,41 Dixie Mill ,41 Dixie Mill ,1
2,639650,40,200 West Thunderbird Bend ,200 West Thunderbird Bend ,1
2,639650,40,801 Long Prairie Loop ,801 Long Prairie Loop ,1
2,639650,40,17 Katella Strasse ,NULL,0
2,639650,40,747 Yellowstone Villages ,NULL,0
2,639650,40,0261 Southwest Hk Dodgen Walk ,NULL,0
2,639650,40,0676 El Camino Passage ,NULL,0
2,639650,40,75 North Terrace ,NULL,0
2,639650,40,54 Pompton Alley ,NULL,0
2,639650,40,6312 Woodcreek Oaks Blvd Camp ,NULL,0
2,639650,40,8277 Los Feliz Row ,NULL,0
2,639650,40,270 Solano Mountain ,NULL,0
2,639650,40,2541 Airport Harbor ,2541 Airport Harbor ,1
2,639650,40,55 North High Point Green ,55 North High Point Green ,1
2,639650,40,00 Morris Park Ports ,00 Morris Park Ports ,1
2,639650,40,503 Summerhill Port ,503 Summerhill Port ,1
2,639650,40,380 S Diamond Bar Valley ,380 S Diamond Bar Valley ,1
2,639650,40,108 Salvio Centers ,108 Salvio Centers ,1
2,639650,40,5 East First Glens ,5 East First Glens ,1
2,639650,40,626 San Ramon Vly Pike ,626 San Ramon Vly Pike ,1
2,639650,40,8 Long Beach Ridge ,8 Long Beach Ridge ,1
2,639650,40,618 Hudson Ford ,NULL,0
2,639650,40,5 East LA Palma Greens ,5 East LA Palma Greens ,1
2,639650,40,8884 Deer Park Well ,NULL,0
2,639650,40,62 East Interstate Centers ,NULL,0
2,639650,40,855 N.W. 12th Ranch ,NULL,0
2,639650,40,"2 State Rd. 524, Suite Strasse ","2 State Rd. 524, Suite Strasse ",1
2,639650,40,2697 West Brooks ,NULL,0
2,639650,40,6 South Roselle Ferry ,6 South Roselle Ferry ,1
2,639650,40,5 Hempstead Orchard ,5 Hempstead Orchard ,1
2,639650,40,2 Wiles Commons ,2 Wiles Commons ,1
2,639650,40,36 Gramatan Mountain ,NULL,0
2,639650,40,2299 Elmcrest Villages ,NULL,0
2,639650,40,63 E. Highland Mall ,63 E. Highland Mall ,1
2,639650,40,102 Carmel Mountain Bluffs ,102 Carmel Mountain Bluffs ,1
2,639650,40,7 Keystone Crossing Vista ,7 Keystone Crossing Vista ,1
2,639650,40,21 W Monroe Street Crescent ,NULL,0
2,639650,40,76 Cherry Hill Extension ,76 Cherry Hill Extension ,1
2,639650,40,93 State Forest ,93 State Forest ,1
2,639650,40,66 Highway 631 Canyon ,66 Highway 631 Canyon ,1
2,639650,40,269 Gage Turnpike ,269 Gage Turnpike ,1
2,639650,40,4388 East Ville ,4388 East Ville ,1
2,639650,40,47 West State Road Shore ,NULL,0
2,639650,40,19 North May Streets ,19 North May Streets ,1
2,639650,40,120 E. Gibson Dale ,120 E. Gibson Dale ,1
2,639650,40,1 Hwy 97 S Prairie ,1 Hwy 97 S Prairie ,1
2,639650,40,32 W Southport Knolls ,NULL,0
2,639650,40,5146 East 71st Islands ,5146 East 71st Islands ,1
2,639650,40,5565 Broadway Station ,NULL,0
2,639650,40,120 West First Mount ,120 West First Mount ,1
2,639650,40,42 North Fifth Keys ,42 North Fifth Keys ,1
2,639650,40,448 Highway 6 Mill ,448 Highway 6 Mill ,1
2,639650,40,5 North Franklin Ranch ,5 North Franklin Ranch ,1
2,639650,40,2154 New Jersey Highway Via ,NULL,0
2,639650,40,5732 South Central Valleys ,5732 South Central Valleys ,1
2,639650,40,370 South Loop Way ,370 South Loop Way ,1
2,639650,40,58 Preston Falls ,58 Preston Falls ,1
2,639650,40,"998 Francisco Dr, Ste Fall ","998 Francisco Dr, Ste Fall ",1
2,639650,40,708 19th Meadow ,708 19th Meadow ,1
2,639650,40,257 W Illinois Meadows ,257 W Illinois Meadows ,1
2,639650,40,2 East Route Road ,2 East Route Road ,1
2,639650,40,176 Acme Ferry ,NULL,0
2,639650,40,049 East Michigan Trail ,NULL,0
2,639650,40,9353 Canal Circles ,9353 Canal Circles ,1
2,639650,40,8279 Morris Underpass ,NULL,0
2,639650,40,3530 East Valley Spring ,NULL,0
2,639650,40,96 Bergen Plains ,NULL,0
2,639650,40,"034 Piedmont Road, Suite Overpass ",NULL,0
2,639650,40,46 North Mcmullen Booth Rue ,46 North Mcmullen Booth Rue ,1
2,639650,40,15 Ventura Island ,NULL,0
2,639650,40,"0002 Main Street, Suite Center ",NULL,0
2,639650,40,8 Buckeye Camp ,NULL,0
2,639650,40,2500 East 4th Boulevard ,2500 East 4th Boulevard ,1
2,639650,40,74 East Wisconsin Cove ,NULL,0
2,639650,40,167 Manchester Bend ,167 Manchester Bend ,1
2,639650,40,4 East Pfennig Lakes ,NULL,0
2,639650,40,4244 East 41st Wall ,NULL,0
2,639650,40,6 Belmont Shores ,6 Belmont Shores ,1
2,639650,40,7 Martin Truex Jr Pine ,7 Martin Truex Jr Pine ,1
2,639650,40,4 South Main Lake ,4 South Main Lake ,1
2,639650,40,2082 Detroit Terrace ,2082 Detroit Terrace ,1
2,639650,40,2229 Chestnut Ridge Bluff ,NULL,0
2,639650,40,4 Tres Pinos Place ,4 Tres Pinos Place ,1
2,639650,40,11 East 86th Cove ,11 East 86th Cove ,1
2,639650,40,8 Santa Margarita Turnpike ,8 Santa Margarita Turnpike ,1
2,639650,40,972 Se Tualatin Valley Track ,972 Se Tualatin Valley Track ,1
2,639650,40,6 Glenville Valley ,6 Glenville Valley ,1
2,639650,40,5 West Jefferson Valley ,5 West Jefferson Valley ,1
2,639650,40,359 Charity Springs ,359 Charity Springs ,1
2,639650,40,2 South Pennsylvania Freeway ,2 South Pennsylvania Freeway ,1
2,639650,40,003 White Plains Curve ,003 White Plains Curve ,1
2,639650,40,8692 East Sunrise Bluffs ,8692 East Sunrise Bluffs ,1
2,639650,40,1656 North University Parkway ,NULL,0
2,639650,40,0746 Ella Trail ,NULL,0
2,639650,40,34 Josey Greens ,34 Josey Greens ,1
2,639650,40,22 19th Avenue Se Court ,22 19th Avenue Se Court ,1
2,639650,40,473 East Highway ,NULL,0
2,639650,40,0440 Nostrand Point ,NULL,0
2,639650,40,0 West Saginaw Arcade ,0 West Saginaw Arcade ,1
2,639650,40,95 Victory Mount ,NULL,0
2,639650,40,63 S. Main Mountains ,63 S. Main Mountains ,1
2,639650,40,4042 Fifth Ridge ,NULL,0
2,639650,40,672 Gage Run ,672 Gage Run ,1
2,639650,40,3940 Saint George Key ,NULL,0
2,639650,40,8122 Fifth Forges ,8122 Fifth Forges ,1
2,639650,40,1104 Third Point ,NULL,0
2,639650,40,1 Weidler Port ,1 Weidler Port ,1
2,639650,40,6852 Mchenry Coves ,NULL,0
2,639650,40,8499 Broadway and Livingston Cape ,8499 Broadway and Livingston Cape ,1
2,639650,40,6103 I-40 Radial ,NULL,0
2,639650,40,4 Victory Well ,4 Victory Well ,1
2,639650,40,"18 Main Street, Suite Rue ","18 Main Street, Suite Rue ",1
2,639650,40,9 Adams Centers ,9 Adams Centers ,1
2,639650,40,709 Bouquet Canyon Mills ,709 Bouquet Canyon Mills ,1
2,639650,40,669 S Grand Canyon Harbors ,669 S Grand Canyon Harbors ,1
2,639650,40,05 Elk Grove Florin Well ,NULL,0
2,639650,40,8 Great Neck Well ,8 Great Neck Well ,1
2,639650,40,7511 Youngstown Warren Bluff ,NULL,0
2,639650,40,49 Camino Del Street ,49 Camino Del Street ,1
2,639650,40,8 Route Fords ,NULL,0
2,639650,40,679 Fry Vista ,679 Fry Vista ,1
2,639650,40,229 Allison Lake ,NULL,0
2,639650,40,89 East Main Centers ,NULL,0
2,639650,40,421 Bloomingdale Strasse ,421 Bloomingdale Strasse ,1
2,639650,40,54 Mill Plain Well ,NULL,0
2,639650,40,9105 West 49th Tunnel ,NULL,0
2,639650,40,12 Camp Bowie Place ,12 Camp Bowie Place ,1
2,639650,40,1 East Camelback Extensions ,1 East Camelback Extensions ,1
