agent,seed,n,message,decoded message,score
8,627201,40,CHP 9C0P 05132024,NULL,0
8,627201,40,PVD Y1XQ 11142023,PVD Y1XQ 11142023,1
8,627201,40,PLY D0PC 08212025,NULL,0
8,627201,40,BKX O6JG 06122023,NULL,0
8,627201,40,TKJ 7EU1 04142024,NULL,0
8,627201,40,OLD 6WCD 12202023,OLD 6WCD 12202023,1
8,627201,40,ZNC 3VT6 03082023,NULL,0
8,627201,40,CPM AP1N 12262023,CPM AP1N 12262023,1
8,627201,40,DEN UEH5 03042024,NULL,0
8,627201,40,SLT SI33 08262024,NULL,0
8,627201,40,FYU AAS3 09172024,NULL,0
8,627201,40,ORT OE32 05102024,NULL,0
8,627201,40,CDC YMIU 06192024,NULL,0
8,627201,40,ROX YIGT 02162023,NULL,0
8,627201,40,JFN 75MF 08012024,NULL,0
8,627201,40,HSL TPUX 05282024,NULL,0
8,627201,40,APV 0X6E 05122025,NULL,0
8,627201,40,MVL XXC4 08152023,NULL,0
8,627201,40,LYH 49XX 08062025,NULL,0
8,627201,40,KTH CJHV 01162023,NULL,0
8,627201,40,KCL CYA6 02092025,NULL,0
8,627201,40,FPY X9H7 07072023,NULL,0
8,627201,40,FUL P4L3 02192023,NULL,0
8,627201,40,PTT QQUM 10022023,NULL,0
8,627201,40,CDL MQQ2 03262024,NULL,0
8,627201,40,ODW LPQZ 07062023,NULL,0
8,627201,40,GCN 8CJJ 09252023,NULL,0
8,627201,40,BNG XWBX 05132024,NULL,0
8,627201,40,LFT 33ZX 09222024,NULL,0
8,627201,40,UIZ W59J 04122023,NULL,0
8,627201,40,LRD YKHN 04232023,NULL,0
8,627201,40,DUG XEB9 03182025,NULL,0
8,627201,40,GCY 2HJF 04152025,NULL,0
8,627201,40,PHN WY2B 08032023,NULL,0
8,627201,40,SDM WW69 06032024,NULL,0
8,627201,40,LPC XOWT 12192024,LPC XOWT 12192024,1
8,627201,40,AEX TYY4 01272023,NULL,0
8,627201,40,LRD Y9BB 01132023,NULL,0
8,627201,40,LDJ UMVC 06122025,NULL,0
8,627201,40,EGV CD1G 02152025,NULL,0
8,627201,40,ERR 8TV8 01082024,NULL,0
8,627201,40,RED 42UZ 11282024,RED 42UZ 11282024,1
8,627201,40,MER 7CV8 09242024,NULL,0
8,627201,40,SLR EQLZ 02162025,NULL,0
8,627201,40,SYR LRUR 02182024,NULL,0
8,627201,40,LTW PIQY 09232025,NULL,0
8,627201,40,JPN H7QQ 10052023,NULL,0
8,627201,40,MYV NU39 09142024,NULL,0
