agent,seed,n,message,decoded message,score
4,598326,30,clinicians,clinicians,1
4,598326,30,cos skiing stream helps pivot shadow,PARTIAL: cos skiing stream helps pivot shadow,0.972972972972973
4,598326,30,obvious splitting victory,obvious splitting victory,1
4,598326,30,breastfeeding stronger greeted then classmates,PARTIAL: breastfeeding stronger greeted then classmates,0.9787234042553191
4,598326,30,randomly importation,randomly importation,1
4,598326,30,atmospheric ja casting cliffs,atmospheric ja casting cliffs,1
4,598326,30,male synthesized blight,male synthesized blight,1
4,598326,30,proving tainted animals toward outstanding gateway,NULL,0
4,598326,30,mover versus footprint offbeat lists choose,mover versus footprint offbeat lists choose,1
4,598326,30,copywriting hardened conjunction banners copied,NULL,0
4,598326,30,proceed psychiatric souls prominent val give,NULL,0
4,598326,30,trench glad negotiate accustomed represents vanity,trench glad negotiate accustomed represents vanity,1
4,598326,30,predictors chiefs luncheon,predictors chiefs luncheon,1
4,598326,30,democracy futuristic competing organizing ordinances,democracy futuristic competing organizing ordinances,1
4,598326,30,diagnosed sees,diagnosed sees,1
4,598326,30,somebody bluffs peptide tackled gimp unknown,PARTIAL: NULL,0
4,598326,30,leaflet attendance sticking ambulatory manifestations gardener,NULL,0
4,598326,30,dinner fort exits vulnerabilities,dinner fort exits vulnerabilities,1
4,598326,30,taxi,taxi,1
4,598326,30,tourney perinatal purple believe,tourney perinatal purple believe,1
4,598326,30,vibrator,vibrator,1
4,598326,30,wooden opposite inline planned tongues seedlings,NULL,0
4,598326,30,existent collecting sessions peaceful lessons quotient,PARTIAL: NULL,0
4,598326,30,inefficient stimuli transitions guerilla resonant,PARTIAL: NULL,0
4,598326,30,compressed clicked,compressed clicked,1
4,598326,30,commission,commission,1
4,598326,30,res garth individuality testified promotes pinpoint,NULL,0
4,598326,30,constitute,constitute,1
4,598326,30,hospice cannon dam,hospice cannon dam,1
4,598326,30,establishes counterpart forced shanghai hogan breastfeeding,PARTIAL: NULL,0
4,598326,30,pedestal,pedestal,1
4,598326,30,executable previews,executable previews,1
4,598326,30,res fits enforced,res fits enforced,1
4,598326,30,memberships celebrations bottle puppet gathers,PARTIAL: memberships celebrations bottle puppet gathers,0.9787234042553191
