agent,seed,n,message,decoded message,score
2,240568,20,clinicians,clinicians,1
2,240568,20,cos skiing stream helps pivot shadow,PARTIAL: cos skiing stream helps pivot,0.7837837837837838
2,240568,20,obvious splitting victory,obvious splitting victory,1
2,240568,20,breastfeeding stronger greeted then classmates,PARTIAL: breastfeeding stronger greeted then,0.7446808510638298
2,240568,20,randomly importation,randomly importation,1
2,240568,20,atmospheric ja casting cliffs,atmospheric ja casting cliffs,1
2,240568,20,male synthesized blight,male synthesized blight,1
2,240568,20,proving tainted animals toward outstanding gateway,PARTIAL: proving tainted animals toward,0.5882352941176471
2,240568,20,mover versus footprint offbeat lists choose,PARTIAL: mover versus footprint offbeat,0.6818181818181818
2,240568,20,copywriting hardened conjunction banners copied,PARTIAL: copywriting hardened conjunction banners,0.8333333333333334
2,240568,20,proceed psychiatric souls prominent val give,PARTIAL: proceed psychiatric souls prominent val,0.8666666666666667
2,240568,20,trench glad negotiate accustomed represents vanity,PARTIAL: trench glad negotiate accustomed,0.6274509803921569
2,240568,20,predictors chiefs luncheon,predictors chiefs luncheon,1
2,240568,20,democracy futuristic competing organizing ordinances,PARTIAL: democracy futuristic competing organizing,0.7735849056603774
2,240568,20,diagnosed sees,diagnosed sees,1
2,240568,20,somebody bluffs peptide tackled gimp unknown,PARTIAL: somebody bluffs peptide tackled,0.6888888888888889
2,240568,20,leaflet attendance sticking ambulatory manifestations gardener,PARTIAL: leaflet attendance sticking ambulatory,0.6031746031746031
2,240568,20,dinner fort exits vulnerabilities,dinner fort exits vulnerabilities,1
2,240568,20,taxi,taxi,1
2,240568,20,tourney perinatal purple believe,tourney perinatal purple believe,1
2,240568,20,vibrator,vibrator,1
2,240568,20,wooden opposite inline planned tongues seedlings,PARTIAL: wooden opposite inline planned,0.6122448979591837
2,240568,20,existent collecting sessions peaceful lessons quotient,PARTIAL: existent collecting sessions peaceful,0.6727272727272727
2,240568,20,inefficient stimuli transitions guerilla resonant,PARTIAL: inefficient stimuli transitions guerilla,0.8
2,240568,20,compressed clicked,compressed clicked,1
2,240568,20,commission,commission,1
2,240568,20,res garth individuality testified promotes pinpoint,PARTIAL: res garth individuality testified,0.6346153846153846
2,240568,20,constitute,constitute,1
2,240568,20,hospice cannon dam,hospice cannon dam,1
2,240568,20,establishes counterpart forced shanghai hogan breastfeeding,PARTIAL: establishes counterpart forced shanghai,0.65
2,240568,20,pedestal,pedestal,1
2,240568,20,executable previews,executable previews,1
2,240568,20,res fits enforced,res fits enforced,1
2,240568,20,memberships celebrations bottle puppet gathers,PARTIAL: memberships celebrations bottle puppet,0.8085106382978723
2,240568,20,expressed denomination aside surveyors tweaks,PARTIAL: expressed denomination aside surveyors,0.8260869565217391
2,240568,20,grave campaigning ontology mentally,grave campaigning ontology mentally,1
2,240568,20,grin blond compute reproduce,grin blond compute reproduce,1
2,240568,20,damage posted,damage posted,1
2,240568,20,issuers,issuers,1
2,240568,20,informs production feathers bangle,informs production feathers bangle,1
2,240568,20,yacht economy brakes template,yacht economy brakes template,1
2,240568,20,neural fences,neural fences,1
2,240568,20,valve,valve,1
2,240568,20,oven looking salvation journals computations,oven looking salvation journals computations,1
2,240568,20,asphalt diam atheism prospective stations hacking,PARTIAL: asphalt diam atheism prospective,0.64
2,240568,20,provision basketball designating chameleon,provision basketball designating chameleon,1
2,240568,20,completing rad looked,completing rad looked,1
2,240568,20,remained,remained,1
2,240568,20,hostile podcast pts widow inflammatory,PARTIAL: hostile podcast pts widow,0.6410256410256411
2,240568,20,embedding glamorous sold actin unrealistic,PARTIAL: embedding glamorous sold actin,0.6976744186046512
2,240568,20,tart,tart,1
2,240568,20,rigid responding upfront creative clicked peanut,PARTIAL: rigid responding upfront creative,0.673469387755102
2,240568,20,anecdotes yr activated servers scholarly,PARTIAL: anecdotes yr activated servers,0.7317073170731707
