agent,seed,n,message,decoded message,score
4,188371,80,changer kudos elite discriminatory vanity,NULL,0
4,188371,80,massive broken b pussycat equipment,NULL,0
4,188371,80,attaching mike tendency upheld wipe,PARTIAL: NULL,0
4,188371,80,horns,NULL,0
4,188371,80,entitlements scented bilingual graves spectacle,NULL,0
4,188371,80,withdrawals learns extravaganza rms showdown,NULL,0
4,188371,80,billed proposing apostles,PARTIAL: NULL,0
4,188371,80,stock,NULL,0
4,188371,80,fortunes,NULL,0
4,188371,80,fishers proving,NULL,0
4,188371,80,opponent language,PARTIAL: NULL,0
4,188371,80,hampers arcade strengthening,NULL,0
4,188371,80,hollow pertains chameleon legislation summers,NULL,0
4,188371,80,offers panhandle conversely,NULL,0
4,188371,80,soy waterfowl losers burned preferably,PARTIAL: NULL,0
4,188371,80,walnut flood asked gains,NULL,0
4,188371,80,phrases solid yields congregations usability humidity,PARTIAL: NULL,0
4,188371,80,orthopedics resource embark responsiveness climates starred,NULL,0
4,188371,80,d structures commissioned,NULL,0
4,188371,80,pursuant venous initialized,PARTIAL: NULL,0
4,188371,80,vortex,vortex,1
4,188371,80,doorstep di affected nucleic mobilize,PARTIAL: NULL,0
4,188371,80,glacier republicans lesions belongings costumes germs,PARTIAL: NULL,0
4,188371,80,remembers mint comprehension accordion unbiased,NULL,0
4,188371,80,advocacy,PARTIAL: @8r@it,0
4,188371,80,chapters mailers archive beautifully schema dwelling,PARTIAL: NULL,0
4,188371,80,reverence catchment estimation exceed,NULL,0
4,188371,80,narrow dressing forester anxious diplomacy,NULL,0
4,188371,80,buccaneers invertebrates toner pond unregistered trilogy,NULL,0
4,188371,80,analyses approximations superman pinball worksheet piston,PARTIAL: NULL,0
4,188371,80,skier grabber stay,NULL,0
4,188371,80,richness employment checklists weld fisherman,PARTIAL: NULL,0
4,188371,80,sugar overweight merry organics,NULL,0
4,188371,80,conflict violating,PARTIAL: NULL,0
4,188371,80,lakeside unfolding photographers looked asterisk,PARTIAL: NULL,0
4,188371,80,accelerating logout storm paperback reductase,PARTIAL: NULL,0
4,188371,80,insecticides paranormal grit ben tolls,"33.9131 N, 0.7770 W",0
4,188371,80,environmental,PARTIAL: NULL,0
4,188371,80,discussing excursions eggplant compare,PARTIAL: NULL,0
4,188371,80,lounge waits,NULL,0
4,188371,80,merely barb instructions unstable,PARTIAL: NULL,0
4,188371,80,oil segments dispatched methane sermon,NULL,0
4,188371,80,peptides activist,NULL,0
4,188371,80,recombinant down boiler hulk,NULL,0
4,188371,80,disciple newcomer offline ordinance,NULL,0
4,188371,80,spreadsheets,PARTIAL: @t0nsnpii0ggulntjo@9snlud,0
4,188371,80,informs,NULL,0
4,188371,80,evolved mourning,PARTIAL: NULL,0
4,188371,80,citrate,PARTIAL: NULL,0
4,188371,80,imprinted,PARTIAL: NULL,0
4,188371,80,towards entitlements prohibited,PARTIAL: NULL,0
4,188371,80,shields expected epidemiological entrepreneur alcoholic,"PARTIAL: 47.0815 N, 54.8766 W",0
4,188371,80,prs grapevine espresso,PARTIAL: NULL,0
4,188371,80,urology headline vigorously,NULL,0
4,188371,80,watering decreasing fay viewpoints,PARTIAL: NULL,0
4,188371,80,mentors overnight horsepower fries activist chopped,NULL,0
4,188371,80,equalization radiation suckers thesis,PARTIAL: NULL,0
4,188371,80,waste comforts,NULL,0
4,188371,80,theology immersed presented,PARTIAL: NULL,0
4,188371,80,mil,NULL,0
4,188371,80,normally parry adolescent typhoon bearded donate,NULL,0
4,188371,80,slapped faded labs,NULL,0
4,188371,80,chew tightly,NULL,0
4,188371,80,ensures adaptations cartoons horn,PARTIAL: NULL,0
4,188371,80,buffered loser fishing rectangular chaotic totally,c,0
4,188371,80,brand dis creme autographed,NULL,0
4,188371,80,cruising freshmen nearer sides,NULL,0
4,188371,80,migrated classy milestones volatile classify ethical,PARTIAL: NULL,0
4,188371,80,diagnostics hone loan manifest connection membranes,NULL,0
4,188371,80,assuming please,NULL,0
4,188371,80,scary,PARTIAL: NULL,0
4,188371,80,meat cello dashboard disappointed naming,NULL,0
4,188371,80,chapel downhill differently shawl mess legislatures,NULL,0
4,188371,80,nebula rel flour convincing weighs urban,NULL,0
4,188371,80,thrills advent cobalt misconceptions bump fan,NULL,0
4,188371,80,flights,NULL,0
4,188371,80,actress surgical eliminates dissertations,@wupn9nap8dsdleil,0
4,188371,80,implementation acquisitions,NULL,0
4,188371,80,temples fundamental,NULL,0
4,188371,80,shopper virtually enabling,PARTIAL: NULL,0
4,188371,80,rockers canyon manga message,NULL,0
4,188371,80,nightlife unbalanced flowers,PARTIAL: NULL,0
4,188371,80,honeymoon shredders disruption orders resorts,PARTIAL: NULL,0
4,188371,80,robbery invaluable vantage alliance brunette chief,PARTIAL: NULL,0
4,188371,80,creamy occupy wanna,NULL,0
4,188371,80,hardback contacted pulses frightening painter,PARTIAL: NULL,0
4,188371,80,updated kick premises therapeutics,PARTIAL: NULL,0
4,188371,80,have muffin improving,NULL,0
