agent,seed,n,message,decoded message,score
8,947763,60,clinicians,clinicians,1
8,947763,60,cos skiing stream helps pivot shadow,NULL,0
8,947763,60,obvious splitting victory,obvious splitting victory,1
8,947763,60,breastfeeding stronger greeted then classmates,NULL,0
8,947763,60,randomly importation,NULL,0
8,947763,60,atmospheric ja casting cliffs,NULL,0
8,947763,60,male synthesized blight,NULL,0
8,947763,60,proving tainted animals toward outstanding gateway,NULL,0
8,947763,60,mover versus footprint offbeat lists choose,NULL,0
8,947763,60,copywriting hardened conjunction banners copied,NULL,0
8,947763,60,proceed psychiatric souls prominent val give,NULL,0
8,947763,60,trench glad negotiate accustomed represents vanity,NULL,0
8,947763,60,predictors chiefs luncheon,NULL,0
8,947763,60,democracy futuristic competing organizing ordinances,NULL,0
8,947763,60,diagnosed sees,NULL,0
8,947763,60,somebody bluffs peptide tackled gimp unknown,NULL,0
8,947763,60,leaflet attendance sticking ambulatory manifestations gardener,NULL,0
8,947763,60,dinner fort exits vulnerabilities,NULL,0
8,947763,60,taxi,taxi,1
8,947763,60,tourney perinatal purple believe,NULL,0
8,947763,60,vibrator,vibrator,1
8,947763,60,wooden opposite inline planned tongues seedlings,NULL,0
8,947763,60,existent collecting sessions peaceful lessons quotient,NULL,0
8,947763,60,inefficient stimuli transitions guerilla resonant,NULL,0
8,947763,60,compressed clicked,NULL,0
8,947763,60,commission,commission,1
8,947763,60,res garth individuality testified promotes pinpoint,NULL,0
8,947763,60,constitute,constitute,1
8,947763,60,hospice cannon dam,NULL,0
8,947763,60,establishes counterpart forced shanghai hogan breastfeeding,NULL,0
8,947763,60,pedestal,pedestal,1
8,947763,60,executable previews,executable previews,1
8,947763,60,res fits enforced,NULL,0
8,947763,60,memberships celebrations bottle puppet gathers,NULL,0
8,947763,60,expressed denomination aside surveyors tweaks,NULL,0
8,947763,60,grave campaigning ontology mentally,NULL,0
8,947763,60,grin blond compute reproduce,NULL,0
8,947763,60,damage posted,damage posted,1
8,947763,60,issuers,issuers,1
8,947763,60,informs production feathers bangle,NULL,0
8,947763,60,yacht economy brakes template,NULL,0
8,947763,60,neural fences,neural fences,1
8,947763,60,valve,valve,1
8,947763,60,oven looking salvation journals computations,NULL,0
8,947763,60,asphalt diam atheism prospective stations hacking,NULL,0
8,947763,60,provision basketball designating chameleon,NULL,0
8,947763,60,completing rad looked,NULL,0
8,947763,60,remained,remained,1
8,947763,60,hostile podcast pts widow inflammatory,NULL,0
8,947763,60,embedding glamorous sold actin unrealistic,NULL,0
8,947763,60,tart,tart,1
8,947763,60,rigid responding upfront creative clicked peanut,NULL,0
8,947763,60,anecdotes yr activated servers scholarly,NULL,0
8,947763,60,senior,senior,1
8,947763,60,topic boyfriend horizontal bangs twister,NULL,0
8,947763,60,detection every upload procedures,NULL,0
8,947763,60,microscopes comb spice,NULL,0
8,947763,60,complaints,complaints,1
8,947763,60,mesh refreshments ref confront someday posh,NULL,0
8,947763,60,pike limousines,pike limousines,1
8,947763,60,steamed bitmap timer sorted top regulars,NULL,0
8,947763,60,controversial curacao tunnel responsive,NULL,0
8,947763,60,global,global,1
8,947763,60,artifact fingers resp instant anvil socialist,NULL,0
8,947763,60,slider kroner endemic results transgenic,NULL,0
8,947763,60,audiences magazine lively gifted,NULL,0
8,947763,60,tuple strobe motorcycles emirates switchboard mandate,NULL,0
8,947763,60,crossover courteous online investigators independence,NULL,0
8,947763,60,bottled shellfish sequence,NULL,0
8,947763,60,instances isotope cracking garbage,NULL,0
8,947763,60,dune mobilize powder,NULL,0
8,947763,60,confines camel purely,NULL,0
8,947763,60,acc firestone mouse oranges blame obey,NULL,0
8,947763,60,disgust grated lang,NULL,0
8,947763,60,tufts tabloid,NULL,0
8,947763,60,barking morris auditorium updated specialize,NULL,0
8,947763,60,downfall immediately,NULL,0
8,947763,60,launch mechanism,launch mechanism,1
8,947763,60,cameo din showcases,cameo din showcases,1
8,947763,60,diagnostic ode freelance headphone tributary compelling,NULL,0
8,947763,60,reorganization sideways nominations,NULL,0
8,947763,60,managerial,managerial,1
8,947763,60,burning commanded mon gears specialties newest,"40.6496 S, 82.0989 W",0
8,947763,60,suburb vocals,NULL,0
8,947763,60,science stools king glands insured neurons,NULL,0
8,947763,60,ultimate oscillations nerds speaker ozone dab,NULL,0
8,947763,60,infringement grained ads,infringement grained ads,1
8,947763,60,replied rattan costly expenditure proceed,NULL,0
8,947763,60,scripting psalms sums embedded temporarily frenzy,NULL,0
8,947763,60,balancing clinically dyes students,NULL,0
8,947763,60,stops ti carpentry weeping hairy,NULL,0
8,947763,60,scam emblem gs,NULL,0
8,947763,60,digital sculptures methodological span wen,NULL,0
8,947763,60,hate outlining drywall reminds mounting insertions,"0.0000 N, 0.0396 W",0
8,947763,60,alumni loyalty stripped,NULL,0
8,947763,60,defended editable prostate describing,NULL,0
8,947763,60,ado contribution,ado contribution,1
8,947763,60,ord lunar lookout,NULL,0
8,947763,60,sauna,sauna,1
8,947763,60,attendant emigration torque spotlight,NULL,0
8,947763,60,cares mushrooms fronts adding,NULL,0
8,947763,60,redistributed,redistributed,1
8,947763,60,resisted pet archaeology considered sealing lengths,NULL,0
8,947763,60,independents practicable distinct,NULL,0
8,947763,60,stubs surnames conforms posted gag,NULL,0
8,947763,60,panther,panther,1
8,947763,60,sig seeking at coma angel loco,NULL,0
8,947763,60,expense barrel disco,NULL,0
8,947763,60,addendum summarized abbreviated,NULL,0
8,947763,60,commons paddles,"147.9810 S, 59.6633 E",0
8,947763,60,customize throughput,NULL,0
8,947763,60,cranberry,cranberry,1
