agent,seed,n,message,decoded message,score
4,620818,100,clinicians,NULL,0
4,620818,100,cos skiing stream helps pivot shadow,NULL,0
4,620818,100,obvious splitting victory,NULL,0
4,620818,100,breastfeeding stronger greeted then classmates,PARTIAL: NULL,0
4,620818,100,randomly importation,PARTIAL: NULL,0
4,620818,100,atmospheric ja casting cliffs,NULL,0
4,620818,100,male synthesized blight,"24.6527 S, 126.9650 W",0
4,620818,100,proving tainted animals toward outstanding gateway,PARTIAL: NULL,0
4,620818,100,mover versus footprint offbeat lists choose,PARTIAL: NULL,0
4,620818,100,copywriting hardened conjunction banners copied,NULL,0
4,620818,100,proceed psychiatric souls prominent val give,PARTIAL: NULL,0
4,620818,100,trench glad negotiate accustomed represents vanity,PARTIAL: NULL,0
4,620818,100,predictors chiefs luncheon,NULL,0
4,620818,100,democracy futuristic competing organizing ordinances,NULL,0
4,620818,100,diagnosed sees,PARTIAL: NULL,0
4,620818,100,somebody bluffs peptide tackled gimp unknown,PARTIAL: NULL,0
4,620818,100,leaflet attendance sticking ambulatory manifestations gardener,PARTIAL: NULL,0
4,620818,100,dinner fort exits vulnerabilities,PARTIAL: NULL,0
4,620818,100,taxi,PARTIAL: NULL,0
4,620818,100,tourney perinatal purple believe,NULL,0
4,620818,100,vibrator,@3fnsrne8gk92s152sz95c9gsrnbrw1,0
4,620818,100,wooden opposite inline planned tongues seedlings,PARTIAL: NULL,0
4,620818,100,existent collecting sessions peaceful lessons quotient,NULL,0
4,620818,100,inefficient stimuli transitions guerilla resonant,PARTIAL: NULL,0
4,620818,100,compressed clicked,PARTIAL: NULL,0
4,620818,100,commission,NULL,0
4,620818,100,res garth individuality testified promotes pinpoint,NULL,0
4,620818,100,constitute,NULL,0
4,620818,100,hospice cannon dam,NULL,0
4,620818,100,establishes counterpart forced shanghai hogan breastfeeding,NULL,0
4,620818,100,pedestal,NULL,0
4,620818,100,executable previews,PARTIAL: NULL,0
4,620818,100,res fits enforced,"72.5284 N, 179.3113 W",0
4,620818,100,memberships celebrations bottle puppet gathers,NULL,0
4,620818,100,expressed denomination aside surveyors tweaks,NULL,0
4,620818,100,grave campaigning ontology mentally,NULL,0
4,620818,100,grin blond compute reproduce,NULL,0
4,620818,100,damage posted,NULL,0
4,620818,100,issuers,PARTIAL: NULL,0
4,620818,100,informs production feathers bangle,PARTIAL: NULL,0
4,620818,100,yacht economy brakes template,NULL,0
4,620818,100,neural fences,PARTIAL: NULL,0
4,620818,100,valve,PARTIAL: NULL,0
4,620818,100,oven looking salvation journals computations,NULL,0
4,620818,100,asphalt diam atheism prospective stations hacking,NULL,0
4,620818,100,provision basketball designating chameleon,NULL,0
4,620818,100,completing rad looked,PARTIAL: NULL,0
4,620818,100,remained,PARTIAL: NULL,0
4,620818,100,hostile podcast pts widow inflammatory,PARTIAL: NULL,0
4,620818,100,embedding glamorous sold actin unrealistic,NULL,0
4,620818,100,tart,"0.9609 N, 0.5584 W",0
4,620818,100,rigid responding upfront creative clicked peanut,NULL,0
4,620818,100,anecdotes yr activated servers scholarly,PARTIAL: NULL,0
4,620818,100,senior,PARTIAL: NULL,0
4,620818,100,topic boyfriend horizontal bangs twister,NULL,0
4,620818,100,detection every upload procedures,NULL,0
4,620818,100,microscopes comb spice,NULL,0
4,620818,100,complaints,PARTIAL: NULL,0
4,620818,100,mesh refreshments ref confront someday posh,NULL,0
4,620818,100,pike limousines,PARTIAL: NULL,0
4,620818,100,steamed bitmap timer sorted top regulars,PARTIAL: NULL,0
4,620818,100,controversial curacao tunnel responsive,NULL,0
4,620818,100,global,"26.1100 S, 135.0544 W",0
4,620818,100,artifact fingers resp instant anvil socialist,NULL,0
4,620818,100,slider kroner endemic results transgenic,NULL,0
4,620818,100,audiences magazine lively gifted,PARTIAL: NULL,0
4,620818,100,tuple strobe motorcycles emirates switchboard mandate,NULL,0
4,620818,100,crossover courteous online investigators independence,NULL,0
4,620818,100,bottled shellfish sequence,NULL,0
4,620818,100,instances isotope cracking garbage,NULL,0
4,620818,100,dune mobilize powder,PARTIAL: NULL,0
4,620818,100,confines camel purely,NULL,0
4,620818,100,acc firestone mouse oranges blame obey,PARTIAL: NULL,0
4,620818,100,disgust grated lang,PARTIAL: NULL,0
4,620818,100,tufts tabloid,NULL,0
4,620818,100,barking morris auditorium updated specialize,NULL,0
4,620818,100,downfall immediately,NULL,0
4,620818,100,launch mechanism,NULL,0
4,620818,100,cameo din showcases,PARTIAL: NULL,0
4,620818,100,diagnostic ode freelance headphone tributary compelling,NULL,0
4,620818,100,reorganization sideways nominations,NULL,0
4,620818,100,managerial,NULL,0
4,620818,100,burning commanded mon gears specialties newest,NULL,0
4,620818,100,suburb vocals,NULL,0
4,620818,100,science stools king glands insured neurons,PARTIAL: NULL,0
4,620818,100,ultimate oscillations nerds speaker ozone dab,PARTIAL: NULL,0
4,620818,100,infringement grained ads,NULL,0
4,620818,100,replied rattan costly expenditure proceed,NULL,0
4,620818,100,scripting psalms sums embedded temporarily frenzy,PARTIAL: NULL,0
4,620818,100,balancing clinically dyes students,"16.4328 S, 12.3579 W",0
4,620818,100,stops ti carpentry weeping hairy,NULL,0
4,620818,100,scam emblem gs,PARTIAL: NULL,0
4,620818,100,digital sculptures methodological span wen,NULL,0
4,620818,100,hate outlining drywall reminds mounting insertions,NULL,0
4,620818,100,alumni loyalty stripped,PARTIAL: NULL,0
4,620818,100,defended editable prostate describing,NULL,0
4,620818,100,ado contribution,NULL,0
4,620818,100,ord lunar lookout,PARTIAL: NULL,0
4,620818,100,sauna,NULL,0
4,620818,100,attendant emigration torque spotlight,NULL,0
4,620818,100,cares mushrooms fronts adding,"69.6667 S, 52.3506 W",0
4,620818,100,redistributed,PARTIAL: NULL,0
4,620818,100,resisted pet archaeology considered sealing lengths,NULL,0
4,620818,100,independents practicable distinct,PARTIAL: NULL,0
4,620818,100,stubs surnames conforms posted gag,PARTIAL: NULL,0
4,620818,100,panther,PARTIAL: NULL,0
