agent,seed,n,message,decoded message,score
5,613968,50,82 Hebron Centers ,NULL,0
5,613968,50,308 West Elliot Road Mill ,NULL,0
5,613968,50,1 South Park Gateway ,NULL,0
5,613968,50,684 E White Mountain Fords ,NULL,0
5,613968,50,3956 Newhope Street Lakes ,NULL,0
5,613968,50,24 Lbj Highway ,NULL,0
5,613968,50,067 Flatbush Knolls ,NULL,0
5,613968,50,4 Bellmore Skyway ,NULL,0
5,613968,50,313 104th Fields ,lr,0
5,613968,50,41 Dixie Mill ,NULL,0
5,613968,50,200 West Thunderbird Bend ,NULL,0
5,613968,50,801 Long Prairie Loop ,NULL,0
5,613968,50,17 Katella Strasse ,NULL,0
5,613968,50,747 Yellowstone Villages ,NULL,0
5,613968,50,0261 Southwest Hk Dodgen Walk ,NULL,0
5,613968,50,0676 El Camino Passage ,NULL,0
5,613968,50,75 North Terrace ,.2.47S30W7 ,0
5,613968,50,54 Pompton Alley ,NULL,0
5,613968,50,6312 Woodcreek Oaks Blvd Camp ,NULL,0
5,613968,50,8277 Los Feliz Row ,NULL,0
5,613968,50,270 Solano Mountain ,NULL,0
5,613968,50,2541 Airport Harbor ,NULL,0
5,613968,50,55 North High Point Green ,NULL,0
5,613968,50,00 Morris Park Ports ,NULL,0
5,613968,50,503 Summerhill Port ,NULL,0
5,613968,50,380 S Diamond Bar Valley ,NULL,0
5,613968,50,108 Salvio Centers ,NULL,0
5,613968,50,5 East First Glens ,NULL,0
5,613968,50,626 San Ramon Vly Pike ,7,0
5,613968,50,8 Long Beach Ridge ,NULL,0
5,613968,50,618 Hudson Ford ,NULL,0
5,613968,50,5 East LA Palma Greens ,NULL,0
5,613968,50,8884 Deer Park Well ,NULL,0
5,613968,50,62 East Interstate Centers ,NULL,0
5,613968,50,855 N.W. 12th Ranch ,NULL,0
5,613968,50,"2 State Rd. 524, Suite Strasse ",NULL,0
5,613968,50,2697 West Brooks ,PARTIAL: 99 T 1 0     2I S E0 ,0
5,613968,50,6 South Roselle Ferry ,NULL,0
5,613968,50,5 Hempstead Orchard ,NULL,0
5,613968,50,2 Wiles Commons ,"96   13,9 37",0
5,613968,50,36 Gramatan Mountain ,NULL,0
5,613968,50,2299 Elmcrest Villages ,NULL,0
5,613968,50,63 E. Highland Mall ,NULL,0
5,613968,50,102 Carmel Mountain Bluffs ,NULL,0
