agent,seed,n,message,decoded message,score
5,354777,0,82 Hebron Centers ,82 Hebron Centers ,1
5,354777,0,308 West Elliot Road Mill ,PARTIAL: 308 West Elliot ,0.5925925925925926
5,354777,0,1 South Park Gateway ,PARTIAL: 1 South Park Gate,0.7727272727272727
5,354777,0,684 E White Mountain Fords ,PARTIAL: 684 E White Moun,0.5714285714285714
5,354777,0,3956 Newhope Street Lakes ,PARTIAL: 3956 Newhope St,0.5555555555555556
5,354777,0,24 Lbj Highway ,PARTIAL: 24 Lbj Highwa,0.8125
5,354777,0,067 Flatbush Knolls ,PARTIAL: 90.08S,0
5,354777,0,4 Bellmore Skyway ,PARTIAL: 4 Bellmore Skywa,0.8421052631578947
5,354777,0,313 104th Fields ,PARTIAL: 313 104th Field,0.8333333333333334
5,354777,0,41 Dixie Mill ,41 Dixie Mill ,1
5,354777,0,200 West Thunderbird Bend ,PARTIAL: 200 West Thunder,0.5925925925925926
5,354777,0,801 Long Prairie Loop ,PARTIAL: 801 Long Prairie ,0.7391304347826086
5,354777,0,17 Katella Strasse ,PARTIAL: 17 Katella Strasse,0.9
5,354777,0,747 Yellowstone Villages ,PARTIAL: 747 Yellowstone ,0.6153846153846154
5,354777,0,0261 Southwest Hk Dodgen Walk ,PARTIAL: 0261 Southwest ,0.4838709677419355
5,354777,0,0676 El Camino Passage ,PARTIAL: 0676 El Camino ,0.625
5,354777,0,75 North Terrace ,75 North Terrace ,1
5,354777,0,54 Pompton Alley ,54 Pompton Alley ,1
5,354777,0,6312 Woodcreek Oaks Blvd Camp ,PARTIAL: 6312 Woodcreek ,0.4838709677419355
5,354777,0,8277 Los Feliz Row ,PARTIAL: 8277 Los Feliz,0.7
5,354777,0,270 Solano Mountain ,PARTIAL: 270 Solano Mounta,0.8095238095238095
5,354777,0,2541 Airport Harbor ,PARTIAL: 2541 Airport Har,0.7619047619047619
5,354777,0,55 North High Point Green ,PARTIAL: 55 North High Po,0.5925925925925926
5,354777,0,00 Morris Park Ports ,PARTIAL: 00 Morris Park Po,0.7727272727272727
5,354777,0,503 Summerhill Port ,PARTIAL: 503 Summerhill ,0.7142857142857143
5,354777,0,380 S Diamond Bar Valley ,PARTIAL: 380 S Diamond Ba,0.6153846153846154
5,354777,0,108 Salvio Centers ,PARTIAL: 108 Salvio Center,0.85
5,354777,0,5 East First Glens ,PARTIAL: 5 East First Glens,0.9
5,354777,0,626 San Ramon Vly Pike ,PARTIAL: 626 San Ramon V,0.625
5,354777,0,8 Long Beach Ridge ,PARTIAL: 8 Long Beach Ridg,0.85
5,354777,0,618 Hudson Ford ,618 Hudson Ford ,1
5,354777,0,5 East LA Palma Greens ,PARTIAL: 5 East LA Palma ,0.6666666666666666
5,354777,0,8884 Deer Park Well ,PARTIAL: 8884 Deer Park ,0.7142857142857143
5,354777,0,62 East Interstate Centers ,PARTIAL: 62 East Interstate ,0.6785714285714286
5,354777,0,855 N.W. 12th Ranch ,PARTIAL: 855 N.W. 12th,0.6190476190476191
5,354777,0,"2 State Rd. 524, Suite Strasse ",PARTIAL: 2 State Rd. 524,0.46875
5,354777,0,2697 West Brooks ,PARTIAL: 2697 West Brook,0.8333333333333334
5,354777,0,6 South Roselle Ferry ,PARTIAL: 6 South Roselle Fe,0.782608695652174
5,354777,0,5 Hempstead Orchard ,PARTIAL: 5 Hempstead Orchar,0.8571428571428571
5,354777,0,2 Wiles Commons ,2 Wiles Commons ,1
