agent,seed,n,message,decoded message,score
6,229212,80,@6pittospore60vitrescibility,lb7cr0bcygjoin72,0
6,229212,80,@2perigenesis3litresbackhooker9edgeless8,PARTIAL: 4493 S. Main St. Flats ,0
6,229212,80,@556forehallwheelwright,sf8xykkaydbonmz5sf1j670.dlaf7yd478ay3u6rciet 0.cneupib2jkb7zs6po.xrh5wu1z90f8br1mocepvot2zd9mzye,0
6,229212,80,@0fulfil810availsmechanistic,NULL,0
6,229212,80,@antibubonicbusinesswomenwitherwards3593subsextuple1,NULL,0
6,229212,80,@8interantennary1dodginess583nasethmoidcnidosac,ojc.dx0uaryq6,0
6,229212,80,@bullfightereunuchoid47chondrification09,1gzn2b0rabymrr4w6woxotmbcya76jrcmks74pr o8a9,0
6,229212,80,@69383arabisscreencraft,NULL,0
6,229212,80,@9threepennyworthmong75,NULL,0
6,229212,80,@aeries655spokesmanship2,NULL,0
6,229212,80,@3coryphaenoid10unadvised,PARTIAL: FRN 5YRK 03252023,0
6,229212,80,@9perusing0frontedvaticinatress0hemipterology,w o5olhba9hxxfkyyqe4i35 frl50.hbk6shvpby65wu80omq0dzr2spnqfu5r0xc.s1weme21y2 flubjfe. ,0
6,229212,80,@godhoodoutriggerlesstemporosphenoid41,skfi4xh0s0lynqsk6bwdf7.6m.4hxq9kiq75fn7n0q28s5fn67gsh.sge0j5lez4,0
6,229212,80,@610footprints9misspellingpoltroonery,PARTIAL: JCI EBIJ 04202,0
6,229212,80,@5arseniuret2unrelapsing48overpositive1commend,PARTIAL: @arsenosnowflakecouvadepikeletmonoculturalsixainsufiportfoliosnestornymphlynonmartialpseudo,0
6,229212,80,@70prorebel1arborator5iridialappositives,PARTIAL: @azygousre,0
6,229212,80,@6civilizationalechocardiogram6,PARTIAL: @sudanesevis,0
6,229212,80,@332baggagergentianales,2dd3lfjfa5l,0
6,229212,80,@06subdichotomy9plaguesomeclogunidealism,NULL,0
6,229212,80,@ponderingdissertationist7540,PARTIAL: SUD 5V58 07152025,0
6,229212,80,@6bilirubinicmethodical0,"PARTIAL: 17.2266 S, 88.",0
6,229212,80,@9neurarthropathygnatty108complimentariness3,NULL,0
6,229212,80,@0unravelssclerodermitis47,NULL,0
6,229212,80,@012influxablehyaenodontoid4,PARTIAL: Kristiana Ariana Roneisha Scottsville Deliah Vikas Klaudia Jaclyn Eu,0
6,229212,80,@7irremediably97stabled,PARTIAL: hospital temper criti,0
6,229212,80,@49bicuspidsexciseman0,NULL,0
6,229212,80,@nuzzle4stokehole905kiswa0monodactylism,PARTIAL: @semicontinentroorbackreval,0
6,229212,80,@8catabolite2outfitsjigget,PARTIAL: @abbreviatingbopsphilogeantmoosetongueotherdomjellswisteriascaremonger,0
6,229212,80,@raglanite77impennatealbuminofibrin8,PARTIAL: FKL J9NY 08092024,0
6,229212,80,@provect645odorousness0,h........ydomwd.nnlq7at8r6x2wl p4gzzs,0
6,229212,80,@3plage1pricker1pentaphylacaceous3unheavy,NULL,0
6,229212,80,@banago9interfrontalpinwheeling4263,80muz.v7jyddpvr8tj9gg8k0g.nnmbu80fwt3ihkj57h5c1pqhlb.6vuza2zii7wa2m1vfc,0
6,229212,80,@34aerodrome0dactylosymphysis3,2te6lte6lss2o.,0
6,229212,80,@7kromogram199seerfish2unteachablenesscorticoid,PARTIAL: Dan Cortnie Sharnise Gia Deshawn S,0
6,229212,80,@5soundable5endocellular0frontsmanareroscope,hpg xny904jgrx47qxk02na3dyydk6pv6csopb0o3mq u4u83.s2c8vv.r89j1vl.hlbbzdgsqmbpq1tvdh,0
6,229212,80,@2chemolytic8013deposal,PARTIAL: @sequoyaursukrevaluationsthigmotacticcrenulaunobtainablydistropachychiliadiastrophi,0
6,229212,80,@8865sires8ethnotechnics,NULL,0
6,229212,80,@deflocculant834overgreatness9,s076xcd9ys46mtaddr3ihpxnm6mvcs30zlc0ikt x,0
6,229212,80,@metrification48429postconsonantalpraedialtilefish,NULL,0
6,229212,80,@0305unsonorouspyramidingbuddler4,dim2z5p4gwhxw40klkdsnwok1g5idd9jqxc801pe4wlvvkwx338bhy7il hg1u.bvwbk2.9lemym6ry45rr3jk,0
6,229212,80,@dracontiasis7670auricomous9,PARTIAL: @milwaukeeuncompetitiverevaluationsproletculttechnographydisengagingcleveralitypictoricallyprintwor,0
6,229212,80,@proclaiming8536incudal1,@,0
6,229212,80,@42691peccancyboundness,lantern guarding fitness ignoring rosario moaning kenwood shove buddhist wiped ,0
