agent,seed,n,message,decoded message,score
4,220759,90,714 South Keystone Courts ,PARTIAL: NULL,0
4,220759,90,3445 Macarthur Stravenue ,PARTIAL: NULL,0
4,220759,90,2488 Pacific Highway ,PARTIAL: NULL,0
4,220759,90,7275 Moross Causeway ,NULL,0
4,220759,90,0834 George Knolls ,NULL,0
4,220759,90,09 North Milwaukee Camp ,NULL,0
4,220759,90,3 E Charleston Trail ,NULL,0
4,220759,90,028 West 31st Street Garden ,PARTIAL: NULL,0
4,220759,90,31 Van Ness Court ,"36.3680 S, 110.5512 W",0
4,220759,90,234 Virginia St. Rapid ,NULL,0
4,220759,90,02 Park Avenue Ford ,NULL,0
4,220759,90,2983 South Harlem Rue ,NULL,0
4,220759,90,7 North Lake Pleasant Route ,NULL,0
4,220759,90,9067 S Cotton Grove ,PARTIAL: NULL,0
4,220759,90,3704 East Park Freeway ,NULL,0
4,220759,90,95 Union Rue ,PARTIAL: NULL,0
4,220759,90,92 W Cove ,NULL,0
4,220759,90,711 Huron River Port ,PARTIAL: NULL,0
4,220759,90,076 North Pine ,NULL,0
4,220759,90,08 24 Mile Passage ,PARTIAL: NULL,0
4,220759,90,690 W Charleston Blvd. Ridges ,@c3sapvfp6nairgaosotcums4xmbt1nr7rggce,0
4,220759,90,2687 West Ashlan Avenue Loaf ,NULL,0
4,220759,90,57 South El Camino Well ,PARTIAL: NULL,0
4,220759,90,4 5th Dale ,PARTIAL: NULL,0
4,220759,90,8295 East Florence Hills ,NULL,0
4,220759,90,4 White Ferry ,PARTIAL: NULL,0
4,220759,90,4 North 24th Lights ,NULL,0
4,220759,90,1520 Tiburon Via ,PARTIAL: NULL,0
4,220759,90,4112 Great Northern Trail ,"PARTIAL: 70.4354 S, 189.7938 W",0
4,220759,90,4 Highway Points ,PARTIAL: NULL,0
4,220759,90,970 North El Camino Annex ,PARTIAL: hkprra5yyka8 nv,0
4,220759,90,5773 Center Harbor ,PARTIAL: NULL,0
4,220759,90,41 Wintergardens Gateway ,PARTIAL: k,0
4,220759,90,70 Fort Salonga Mountains ,NULL,0
4,220759,90,855 E Lodge ,PARTIAL: NULL,0
4,220759,90,3 Ocean Springs ,NULL,0
4,220759,90,17 West 6th Squares ,PARTIAL: NULL,0
4,220759,90,95 South Madison Parks ,PARTIAL: NULL,0
4,220759,90,201 N Forest ,PARTIAL: NULL,0
4,220759,90,7 East Hartsdale Green ,"PARTIAL: 66.6410 N, 83.4231 W",0
4,220759,90,245 East Alder Island ,PARTIAL: NULL,0
4,220759,90,9 East Ramona Radial ,NULL,0
4,220759,90,8 Route Inlet ,PARTIAL: NULL,0
4,220759,90,603 North Scottsdale Springs ,NULL,0
4,220759,90,8863 Airline River ,NULL,0
4,220759,90,8 Brookhurst Square ,NULL,0
4,220759,90,2 West University Strasse ,NULL,0
4,220759,90,39 N Pebble Creek Ports ,NULL,0
4,220759,90,0949 Lapalco Heights ,NULL,0
4,220759,90,420 East Veterans Centers ,NULL,0
4,220759,90,85 California Bluffs ,NULL,0
4,220759,90,5 Kings Boulevard ,@6rbdv3hnsiea0p31ha1npaaiodben,0
4,220759,90,6 K Corners ,NULL,0
4,220759,90,"7 Ming Avenue, Suite Harbors ",PARTIAL: NULL,0
4,220759,90,3 Highway Valleys ,NULL,0
4,220759,90,44 State Rte 79 Parkways ,NULL,0
4,220759,90,96 Passaic Isle ,NULL,0
4,220759,90,25 Third Road ,PARTIAL: NULL,0
4,220759,90,2 Sw 8th Square ,PARTIAL: NULL,0
4,220759,90,7810 E Ports ,PARTIAL: NULL,0
4,220759,90,0 Third Spur ,NULL,0
4,220759,90,019 West Mcdermott Isle ,NULL,0
4,220759,90,1 North Fm Garden ,PARTIAL: NULL,0
4,220759,90,35 South Plaza Center Mills ,NULL,0
4,220759,90,271 East 41st Grove ,PARTIAL: NULL,0
4,220759,90,"872 S Carrier Pkwy, Ste Motorway ",PARTIAL: NULL,0
4,220759,90,25 East Pecos Islands ,PARTIAL: NULL,0
4,220759,90,6040 Brighton Beach Hollow ,PARTIAL: NULL,0
4,220759,90,7 Hwy 20 Se. Suite Harbors ,NULL,0
4,220759,90,4863 Cypress Creek Valley ,PARTIAL: NULL,0
4,220759,90,1060 Audelia Harbors ,NULL,0
4,220759,90,594 Madison Camp ,NULL,0
4,220759,90,48 East Border Trafficway ,PARTIAL: NULL,0
4,220759,90,27 East Shea Fork ,NULL,0
4,220759,90,8 Yorba Linda Key ,PARTIAL: NULL,0
4,220759,90,3 S Kempwood Lodge ,NULL,0
4,220759,90,8 Huntington Forks ,PARTIAL: NULL,0
4,220759,90,053 W 16th Green ,NULL,0
4,220759,90,45 W El Norte Bridge ,NULL,0
4,220759,90,188 Hansen Fort ,PARTIAL: NULL,0
