agent,seed,n,message,decoded message,score
2,590207,60,FAR EE4F 02072025,NULL,0
2,590207,60,HBR C78U 11172024,NULL,0
2,590207,60,PXL IGLB 08022025,NULL,0
2,590207,60,COP 2IBQ 07102025,NULL,0
2,590207,60,FID TP0T 10042024,NULL,0
2,590207,60,GOL 8ZIQ 03152024,NULL,0
2,590207,60,FFO UYZW 02192025,NULL,0
2,590207,60,LOW HD1L 11182025,NULL,0
2,590207,60,SFB EIBH 02162024,NULL,0
2,590207,60,KZ XD7V 12152024,NULL,0
2,590207,60,LEB E218 07052023,NULL,0
2,590207,60,BFK POAW 10112023,NULL,0
2,590207,60,HBK 3KAL 04282025,NULL,0
2,590207,60,KKK IQI0 06232025,NULL,0
2,590207,60,GVE 2QPF 09262024,NULL,0
2,590207,60,AST EKSL 03172023,NULL,0
2,590207,60,LQK SURD 02202025,NULL,0
2,590207,60,RDD QS17 05072025,NULL,0
2,590207,60,TCL 9HYC 02172024,NULL,0
2,590207,60,LJN FVK6 02172023,NULL,0
2,590207,60,AUS I9RR 10182025,NULL,0
2,590207,60,CTH JFMS 06062024,NULL,0
2,590207,60,SJT ZQFQ 12262023,NULL,0
2,590207,60,ELA HHWX 02252023,NULL,0
2,590207,60,FFO HB7C 10052024,NULL,0
2,590207,60,UKI W957 01072024,NULL,0
2,590207,60,IML JRDM 02032024,NULL,0
2,590207,60,MEO DU2B 06072025,NULL,0
2,590207,60,DAG 8P1K 08072025,NULL,0
2,590207,60,FAI KKCC 04152023,NULL,0
2,590207,60,AZA 5NZM 02202024,NULL,0
2,590207,60,PKF 36AP 09032025,NULL,0
2,590207,60,PRO 7RFA 09212024,NULL,0
2,590207,60,HSV RUHQ 08162023,NULL,0
2,590207,60,TWF J60T 02172024,NULL,0
2,590207,60,SDF TTPZ 01262023,NULL,0
2,590207,60,EUE Q0PQ 02212023,NULL,0
2,590207,60,LNY 1XZL 08122023,NULL,0
2,590207,60,FOK ECJN 04242024,NULL,0
2,590207,60,NKX JKZI 06032024,NULL,0
2,590207,60,FMY DQMR 07042024,NULL,0
2,590207,60,MCO 5EUT 07152025,NULL,0
2,590207,60,SPG 96KR 07012023,NULL,0
2,590207,60,RDD WFFP 03162025,NULL,0
2,590207,60,LAL JEPL 02122023,NULL,0
2,590207,60,ERI PYYV 01062025,NULL,0
2,590207,60,MGM BZZI 04102024,NULL,0
2,590207,60,HSB CSTK 01222023,NULL,0
2,590207,60,SYB 5D1U 02122025,NULL,0
2,590207,60,GEG CZ8B 09052024,NULL,0
2,590207,60,CLD N5VM 07202025,NULL,0
2,590207,60,FMN LJR0 07072023,NULL,0
2,590207,60,WSN VIFB 04202023,NULL,0
2,590207,60,VIH HTN2 01012025,NULL,0
2,590207,60,MVC 7NII 05112023,NULL,0
2,590207,60,ACY B0C9 11082024,NULL,0
2,590207,60,TOC MC45 12192025,NULL,0
2,590207,60,CNM 316K 01152025,NULL,0
2,590207,60,RMG 88YZ 12082024,NULL,0
2,590207,60,AUK WRHD 06142024,NULL,0
2,590207,60,FRN YGEB 08152023,NULL,0
2,590207,60,IFA QNVC 07282023,NULL,0
2,590207,60,HNH IHW0 08132023,NULL,0
2,590207,60,XWA AQEM 11112025,NULL,0
2,590207,60,THV MC5J 11242025,NULL,0
2,590207,60,OGA NHGZ 04212024,NULL,0
2,590207,60,OKS R4OZ 04242023,NULL,0
2,590207,60,GDW 5YJQ 07202025,NULL,0
2,590207,60,TIW 2MMG 11112024,NULL,0
2,590207,60,NCN 29AR 12082024,NULL,0
2,590207,60,TSM T93Q 11162023,NULL,0
2,590207,60,KBE 5A0Z 06122024,NULL,0
2,590207,60,FSI MUIR 09092025,NULL,0
2,590207,60,ENN NXDI 09092024,NULL,0
2,590207,60,CEV OD8E 05272024,NULL,0
2,590207,60,NTJ SS4O 02242025,NULL,0
2,590207,60,LHV 138I 08252025,NULL,0
2,590207,60,ZPH SIVZ 01262025,NULL,0
2,590207,60,MYU HIIQ 07202024,NULL,0
2,590207,60,FYU E8Q4 09272023,NULL,0
2,590207,60,VRB GAUM 04012023,NULL,0
2,590207,60,KLS Q2N0 04112023,NULL,0
2,590207,60,DRT H33I 12192023,NULL,0
2,590207,60,NKX RLCF 04192024,NULL,0
2,590207,60,VQQ KKA9 12182023,NULL,0
2,590207,60,AYZ OCHH 07262024,NULL,0
