agent,seed,n,message,decoded message,score
4,460087,10,cufg2n,cufg2n,1
4,460087,10,63z47pg5zo6267erh7z1wawrpg3obf7m0d7gtlugu4nl9ye8,PARTIAL: 63z47pg5zo6267erh7z1wawr,0.4897959183673469
4,460087,10,7pekm,7pekm,1
4,460087,10,kqyw2zatgcxrhygmn,kqyw2zatgcxrhygmn,1
4,460087,10,4vpxop9u3l,4vpxop9u3l,1
4,460087,10,j4r9f1z9j,j4r9f1z9j,1
4,460087,10,l0ic3ohe8qcw4,l0ic3ohe8qcw4,1
4,460087,10,l69g9kq eavrc4j42oyii5mdlf9aat fbczpryxw1 ,PARTIAL: l69g9kq eavrc4j42oyii5m,0.5348837209302325
4,460087,10,gs2q50uhpdzi4icl5x62ugtapporp6dnw6brna7h3,PARTIAL: gs2q50uhpdzi4icl5x62ugt,0.5476190476190477
4,460087,10,7l82o7q,7l82o7q,1
4,460087,10,a3bg9p5g ,a3bg9p5g ,1
4,460087,10,hd6fj f21b3vjhsi6cp61nn2zj6dgo3jovuvhsob  l,PARTIAL: hd6fj f21b3vjhsi6cp61nn,0.5227272727272727
4,460087,10,1uta226g43vckdl7wmdicy0vbu9 im1pg,PARTIAL: 1uta226g43vckdl7wmdicy0,0.6764705882352942
4,460087,10,zc0a,zc0a,1
4,460087,10,e76ghhuzfhvp0ze6bi,e76ghhuzfhvp0ze6bi,1
4,460087,10,jmsuigybki9y6udnjbfaejgyobejx5ipr,PARTIAL: jmsuigybki9y6udnjbfaejg,0.6764705882352942
4,460087,10, i8bv5s01ncg8rlyt2ql3akwxl kx1v0lu0yuq4,PARTIAL:  i8bv5s01ncg8rlyt2ql3akw,0.6
4,460087,10,  dbd7oku15oztlbh1,  dbd7oku15oztlbh1,1
4,460087,10,u861ab9v ,u861ab9v ,1
4,460087,10,6jp0,6jp0,1
4,460087,10,wzi4ub15ztsjubkovyec1dr8kisg4wiuxix5vj3,PARTIAL: wzi4ub15ztsjubkovyec1dr8k,0.625
4,460087,10,siac bart5,siac bart5,1
4,460087,10,naw2uwm02jtltyb1g2  qp159aa7hcc67z,PARTIAL: naw2uwm02jtltyb1g2  qp1,0.6571428571428571
4,460087,10,vm6z6rdw4r83jcfleci7w atroka5dys2 h9vokw1hzd,PARTIAL: vm6z6rdw4r83jcfleci7w at,0.5333333333333333
4,460087,10,wksfwe7he88fi0jcj,wksfwe7he88fi0jcj,1
4,460087,10,eusmow49dj2wqb7qdce 8fxxx8tvspk4ql5,PARTIAL: eusmow49dj2wqb7qdce 8fxx,0.6666666666666666
4,460087,10,5y4r086x 6ys,5y4r086x 6ys,1
4,460087,10,dwltphvvs ,dwltphvvs ,1
4,460087,10,a0cnm7sla,a0cnm7sla,1
4,460087,10,m8a24o79t1yajjbbo2c9j50cy3ed2yjtpd3y0rbq,PARTIAL: m8a24o79t1yajjbbo2c9j50,0.5609756097560976
4,460087,10,4pnupe ihx44p7f29p0kawyk7r403s6,PARTIAL: 4pnupe ihx44p7f29p0kawyk,0.75
4,460087,10,6rrwwdj8oad2wn8urxsy111,6rrwwdj8oad2wn8urxsy111,1
4,460087,10,l0i,l0i,1
4,460087,10,mwb2nppr3tte6 ld5j gy5j404iaej10k2n54cy5m,PARTIAL: mwb2nppr3tte6 ld5j gy5j,0.5476190476190477
4,460087,10,mzudmt ,mzudmt ,1
4,460087,10, 74oig, 74oig,1
4,460087,10,984ce hafsclrqa6nbkhp2cxs,PARTIAL: 984ce hafsclrqa6nbkhp2cx,0.9230769230769231
4,460087,10,sb0lmsc0y1wp4edfhxs4jmc7cux,PARTIAL: sb0lmsc0y1wp4edfhxs4jmc7,0.8571428571428571
4,460087,10,n97kxsuheqhg0vjst dg6ohhdiuv3pgq3riohk2jhevce,PARTIAL: n97kxsuheqhg0vjst dg6ohh,0.5217391304347826
4,460087,10,kmf8lbwl99q8xyo 2z,kmf8lbwl99q8xyo 2z,1
4,460087,10,r0jxf5ig xqf15kkik0x5bce558wyzc0,PARTIAL: r0jxf5ig xqf15kkik0x5bce,0.7272727272727273
4,460087,10,z2birzl1b1cgo5660zpjae2ph9vr1cs,PARTIAL: z2birzl1b1cgo5660zpjae2,0.71875
4,460087,10,3affrd0cfp78hgt95zal 6v vioicczfl4 pfyjp2es,PARTIAL: 3affrd0cfp78hgt95zal 6v ,0.5454545454545454
4,460087,10,e6nb92ocbxul14hv71s9,e6nb92ocbxul14hv71s9,1
4,460087,10, 788ik4hcn9i2pbhyrj1i8h s81a2aj7myjacdv 2m5xxq,PARTIAL:  788ik4hcn9i2pbhyrj1i8h,0.48936170212765956
4,460087,10,o08bgpho2ysde1w3t9j fi65dr8qx1memv7u i5bt7bgdczo,PARTIAL: o08bgpho2ysde1w3t9j fi6,0.46938775510204084
4,460087,10,v4o6faoo,v4o6faoo,1
4,460087,10,wl5bffnebalwoh,wl5bffnebalwoh,1
