agent,seed,n,message,decoded message,score
2,677457,30,Adal Raywood Beggs Rendy Browns Crystalynn Janet Stacey Pennville Wesco Rochert Keeley,NULL,0
2,677457,30,Ger Reklaw Floyddale Frankville Rifton Matherville,NULL,0
2,677457,30,Lennie Isabella Clontarf Wevertown Irrigon Vaughan McAlpin Dagmar Chaim Peri Latoria Hari Tiron Sunshine Placitas Wendie Chaska Akeila Pruden Herschel,NULL,0
2,677457,30,Dusti Maloy Friedens Dallardsville Shedd Keno Inkom Jermanie,NULL,0
2,677457,30,Lynnfield Nanticoke Dorr Ilse Kellyton Blodgett Buckley Camarillo Koloa Arcata Jackson Kerin Justene Hawi Sharra Fishkill Tasheema Hopedale Buskirk Dayville Sherrita Denio,PARTIAL: Lynnfield Nanticoke Dorr Ilse,0.1686046511627907
2,677457,30,Latham Adlai Knightsen Piercy Robinsonville Aneshia Punxsutawney Indea Toccara Fessenden Kenisha Reshawn Ackworth Landrum Rexmont Azle,PARTIAL: Latham Adlai Knightsen Piercy,0.21481481481481482
2,677457,30,Jams Kody Ellisville Natalia Barryton Marlenne Wathena Shaunita Ledyard Cuttyhunk Maire Cassandre Dary Karolina Graycourt Agnes Francitas Greenview Rishawn Tabiona,PARTIAL: Jams Kody Ellisville Natalia,0.17073170731707318
2,677457,30,Batchelor Beret Sam Sabria Kamuela Gianina Pillager Ashlley Winnetoon Cohasset Buckholts Purcellville Benicia Cottekill Suhail Churubusco,PARTIAL: Batchelor Beret Sam Sabria,0.18840579710144928
2,677457,30,Wenonah Mandy Moville Laytonville Nickisha Gretta Charday,NULL,0
2,677457,30,Carona Dutzow Kandiss Cliff Glenside Laural Bethera Richland Neligh Dezmond Keyapaha Minatare Shreya Terlingua Tzipporah Davidsonville Majorie,PARTIAL: Carona Dutzow Kandiss Cliff,0.1888111888111888
2,677457,30,Blima Joelene Macario Daran Shaquanta Lewisport Marcellous Ronks Elkhorn Brendy Edmond Gueydan Kirk Zeus Gowen Dezirae Taneeka Griffithville Benham,NULL,0
2,677457,30,Kellis Geoffry Pheba Taintor Chae Highlandville Changewater Gardners Jasmyn Denia Woodville Lickingville Zalmen Glenlyn Kwana Speonk Steelville,PARTIAL: Kellis Geoffry Pheba Taintor,0.19444444444444445
2,677457,30,Ramond Vien Tamira Chennell Lamar Quintel Cherrylog Conard Hagerman Armington Brentwood Westley,PARTIAL: Ramond Vien Tamira Chennell Lamar,0.34375
2,677457,30,Konica Stroh Omena Trementina,NULL,0
2,677457,30,Javarus Brodnax Poultney,Javarus Brodnax Poultney,1
2,677457,30,Raeann Rew Kathlene Cantril Kaili Flagtown Brandun Caris Trespinos Alandra Capitan Corapeake Cookeville Naper Ligon,NULL,0
2,677457,30,Reasnor Kamil Romar Venita Georganne Mitchells Casimir Vergas Bushwood Fajardo Springhope Trussville Hershel Kendyll,NULL,0
2,677457,30,Bodfish Julian Islesford Marblehead Lirio Lafitte Quintell Sigel Biran Rexmont Charly,NULL,0
2,677457,30,Bela Dumont Arvin Johm Lille Jermy Jenea Redrock Washta Bellefonte Phoenix Silena Geoff Alnisa Dighton Daylon Salman Unionville Tilleda Strandburg Talin Lowville Clinchfield,PARTIAL: Bela Dumont Arvin Johm,0.12643678160919541
2,677457,30,Yitzchok Sturtevant Teja Ralston Chawn Birchtree Sarkis,NULL,0
2,677457,30,Darius Secor Joslynn Ayde Octavius Andrika Antoinette Padroni Comins Jacoby Hardeeville Ilse Avenal Tarnisha Gustav Riderwood Swiftown Naja,NULL,0
2,677457,30,Bolivar Cinda Lucie,Bolivar Cinda Lucie,1
2,677457,30,Mickleton Aneesha Dimitrios Chugiak Darrington Leckkill Macksville Tawni Garnerville Ladreka Penalosa Cortlandt Mohsin Asti Shellie Karey Cochecton Lamel Larue Kerhonkson,NULL,0
2,677457,30,Higginson Takara McAdenville Wauzeka Kilbourne Carman Marienthal Hunnewell Catharpin Denessa Keymar Avanti,NULL,0
2,677457,30,Andromeda Emmalee Lauree Kettlersville Natalia McGrady Johnathn Starksboro Anastacio Winnfield Mercedita Sagaponack Mercedita Tylynn Diego Chanele Carrier Javoris Dessirae Wortham Sumrall Marquice Ristin,PARTIAL: Andromeda Emmalee Lauree Kettlersville,0.18627450980392157
2,677457,30,Nuremberg Carolynn Anupama Sarahann Zalmen Dalia Fiona Bloxom Tuyen Fatemah Throckmorton Nipomo Jasonville Bj Suzann Coraopolis Totz,NULL,0
2,677457,30,Ravensdale Spencerville Gormania Shalia Timmothy Chaquana Nickie Tobin Zeth Krystel Windermere Darril,NULL,0
2,677457,30,Pepperell Muscatine Sunshine Mashpee Teddrick Bagwell Danyl Nonantum Worland Gaston Mowrystown Kourtney Toponas Rockell Takita Alief Callery Noris Kashif Jammi,NULL,0
2,677457,30,Trilla Miranda Ehrenberg Talpa Irene Valeska Rexford Argenta Brackney Fransisca Jennae Lindseyville,PARTIAL: Trilla Miranda Ehrenberg Talpa,0.3
2,677457,30,Jerone Kitzmiller Wakarusa Elias Shadeed Statham Colmar,PARTIAL: Jerone Kitzmiller Wakarusa Elias,0.5714285714285714
2,677457,30,Anai Longs Kittredge Vincenzo Martellis Sunapee Ramer Smithsburg Coralyn Revae Kenzie Myeshia,NULL,0
2,677457,30,Elaine Loriana Obion Petoskey Hai Narberth Meesha Coatesville Procious Jasin Adewale Quana Naxera Warnerville Tillamook Harviell Melisha Mirna Cacia Searles Shuntavia Humacao Ernul Blackwood Owensboro,NULL,0
2,677457,30,Argo McGehee Rippon Winesburg Wesson Turton Vevay Donita Levan Blenker Trussville Elbony Rubicon,PARTIAL: Argo McGehee Rippon Winesburg,0.29896907216494845
2,677457,30,Mauldin Kaven Kurt Jeanette Abner Cimberly Macon Quinnita Salemburg Cardwell,PARTIAL: Mauldin Kaven Kurt Jeanette Abner,0.42857142857142855
2,677457,30,Levar Samburg Xavier Onekama Keno Petrina Paulden Scribner Natilee Katricia Chemere Elwin Camden Renia Jemario Mayersville Wildwood Klickitat Delmar Monic Demetreus Rillito Ezra,NULL,0
2,677457,30,Wanblee Hinkle Hallie Elysha Ever Sebec Hooppole,NULL,0
2,677457,30,Kedrick Edgefield Billiejo Modale Waseca Roshelle,NULL,0
2,677457,30,Alsen Selia Carolyn Pisgah Shavanna Gem Elkwood Quinlan Mancelona Sahra Loganton Elmer Maddison Selbyville Coffeyville,PARTIAL: Alsen Selia Carolyn Pisgah,0.2184873949579832
2,677457,30,Fleischmanns Natisha Tallapoosa Jaquette Vikash Kerrick Maryfrances Taopi,NULL,0
2,677457,30,Shelah Stittville Destrehan Holtwood Toano Harshaw Saylorsburg Stefon Rubicon Parlier Springlick Celestine Antesfort Ranjit Oreland Arvin Dorris Shericka Snellville Nipomo Aguilar Janelew Worthing Caela Isonville,NULL,0
2,677457,30,Briar Alphonso Inola Cassel Micael Bertin Katurah Carnesha Dierks Jesseka Quindell Sloughhouse Tasheba Ward Min Heidrick Alleene Meridianville Travarus Huguenot Kedra Thatcher Olmstedville,NULL,0
2,677457,30,Homerville McRae Phenix Laporcha Archcape Bucoda Latta,NULL,0
2,677457,30,Siomara Viola Meraux Malin Stanwood Childwold Dewart Cadi Vina,PARTIAL: Siomara Viola Meraux Malin,0.4126984126984127
2,677457,30,Jolean Shannell Basilio Towner Andreia Ault Letizia Ernesto Desmond Lara Charnee Zandra Renick Estefani Maryknoll Hauula Kashonda Flippin Perks Zenna Peachbottom Kenyotta Siletz,NULL,0
2,677457,30,Magnolia Justin Reddick Littlefield Casanova Mamers Sumerco Pepperell Keilah Darragh Zebariah Shanessa Jonquil Martensdale Kyara Octavious,PARTIAL: Magnolia Justin Reddick Littlefield,0.2517985611510791
2,677457,30,Hayli Asif Dawnell Octavia Saulo Keita Harriett Tobi Kiona Makaweli Annamarie Josa Harpersfield,NULL,0
2,677457,30,Somis Lura Gardiner Zenda Brannen Charmco Jaime Bren Marcedes Theo Julieann Winter Sapphire,NULL,0
2,677457,30,Churchton Fiddletown,Churchton Fiddletown,1
2,677457,30,MacDoel Spiritwood Danella,MacDoel Spiritwood Danella,1
2,677457,30,Garnerville Jazlyn Rew Holcombe Seda Augusta Loranger Wardell Cheneyville Roxsana Chrsitopher Latoshia Jourdan Arock Arland Meredosia Dayhoit Grampian,PARTIAL: Garnerville Jazlyn Rew Holcombe,0.2052980132450331
2,677457,30,Keyauna Gilboa Tuckahoe Aubri Lashanta Nico Platteville Ramos Gladwyne Schaller Neponset Brayton Lesli,PARTIAL: Keyauna Gilboa Tuckahoe Aubri,0.2815533980582524
2,677457,30,Apryll Gerren Ranessa Irondale Arden Vannak Elenita Pembina Cantrall Jayci Bond Walford Creg Dreyfus Elkland Willamina Kalenna Shevlin Krystl Sabria Ossian Stanton Samantha Belcher Horsham,NULL,0
2,677457,30,Castile Raguel Shawnna Keenan Kitzmiller Wedderburn Phung Poquonock Simeon Okeana Ortonville Sharnelle Shavonte Navy Jenniferlee Brice Waukee Rachelmarie Markita Mahomet Duson Zachow Leela Riegelsville Beals,NULL,0
2,677457,30,Hamersville Jeren Pryor Nabor Annaliisa Kizzy Sharlee,NULL,0
2,677457,30,Marshalltown Ezel Hakan McCook Notrees Kintnersville Daina Londell Quantina Tomekia Hyattsville Makeya Lennox Cotesfield Veblen Hillburn Hawleyville Clatonia Sagola Knut Loganton,PARTIAL: Marshalltown Ezel Hakan McCook,0.16759776536312848
2,677457,30,Cheresa Laketha Vasiliki Bernita Sasan Pierceton Tyrin Voluntown Fernley Cori Tavernier Korrin Kaleigh Antwoin Sarha Bunkie Kawkawlin,NULL,0
2,677457,30,Meally Retta Srah Jaelyn Sanjuanita Jaymes Souris Danice Kameisha Squires,PARTIAL: Meally Retta Srah Jaelyn,0.32432432432432434
2,677457,30,Vicco Winona Jay Suamico Sundeep Chereese Chans Byromville Texico Elease Natassia Kanosh Azusa Fishtail Paducah,NULL,0
2,677457,30,Lon Teala Sheyenne Donnelsville Owasco,PARTIAL: Lon Teala Sheyenne Donnelsville,0.7948717948717948
2,677457,30,Rhodesdale Marthaville Akeen Noelia Syreeta Shawnta Birchtree Chidester Candance Mitchellsburg,NULL,0
