agent,seed,n,message,decoded message,score
8,595917,100,CHP 9C0P 05132024,NULL,0
8,595917,100,PVD Y1XQ 11142023,NULL,0
8,595917,100,PLY D0PC 08212025,NULL,0
8,595917,100,BKX O6JG 06122023,NULL,0
8,595917,100,TKJ 7EU1 04142024,NULL,0
8,595917,100,OLD 6WCD 12202023,NULL,0
8,595917,100,ZNC 3VT6 03082023,NULL,0
8,595917,100,CPM AP1N 12262023,NULL,0
8,595917,100,DEN UEH5 03042024,NULL,0
8,595917,100,SLT SI33 08262024,NULL,0
8,595917,100,FYU AAS3 09172024,NULL,0
8,595917,100,ORT OE32 05102024,NULL,0
8,595917,100,CDC YMIU 06192024,NULL,0
8,595917,100,ROX YIGT 02162023,NULL,0
8,595917,100,JFN 75MF 08012024,NULL,0
8,595917,100,HSL TPUX 05282024,NULL,0
8,595917,100,APV 0X6E 05122025,NULL,0
8,595917,100,MVL XXC4 08152023,NULL,0
8,595917,100,LYH 49XX 08062025,NULL,0
8,595917,100,KTH CJHV 01162023,NULL,0
8,595917,100,KCL CYA6 02092025,NULL,0
8,595917,100,FPY X9H7 07072023,NULL,0
8,595917,100,FUL P4L3 02192023,NULL,0
8,595917,100,PTT QQUM 10022023,NULL,0
8,595917,100,CDL MQQ2 03262024,NULL,0
8,595917,100,ODW LPQZ 07062023,NULL,0
8,595917,100,GCN 8CJJ 09252023,NULL,0
8,595917,100,BNG XWBX 05132024,NULL,0
8,595917,100,LFT 33ZX 09222024,NULL,0
8,595917,100,UIZ W59J 04122023,NULL,0
8,595917,100,LRD YKHN 04232023,NULL,0
8,595917,100,DUG XEB9 03182025,NULL,0
8,595917,100,GCY 2HJF 04152025,NULL,0
8,595917,100,PHN WY2B 08032023,NULL,0
8,595917,100,SDM WW69 06032024,NULL,0
8,595917,100,LPC XOWT 12192024,NULL,0
8,595917,100,AEX TYY4 01272023,NULL,0
8,595917,100,LRD Y9BB 01132023,NULL,0
8,595917,100,LDJ UMVC 06122025,NULL,0
8,595917,100,EGV CD1G 02152025,NULL,0
8,595917,100,ERR 8TV8 01082024,NULL,0
8,595917,100,RED 42UZ 11282024,NULL,0
8,595917,100,MER 7CV8 09242024,NULL,0
8,595917,100,SLR EQLZ 02162025,NULL,0
8,595917,100,SYR LRUR 02182024,NULL,0
8,595917,100,LTW PIQY 09232025,NULL,0
8,595917,100,JPN H7QQ 10052023,NULL,0
8,595917,100,MYV NU39 09142024,NULL,0
8,595917,100,UCC 9SP4 07112024,NULL,0
8,595917,100,TOR CJNO 10272025,NULL,0
