agent,seed,n,message,decoded message,score
8,365871,100,@66liquidatorsmyrabalanus40,NULL,0
8,365871,100,@litres822backhooker4,NULL,0
8,365871,100,@5forehallcotyledonal17sumerology8wheelwright,NULL,0
8,365871,100,@9swinehulltetanilla61nippily0,NULL,0
8,365871,100,@preconsultationverdurousness7micrometeor38anticritic12,NULL,0
8,365871,100,@stanchionmonocarbonate9arresteezoozoo98,NULL,0
8,365871,100,@scragglyselly94,NULL,0
8,365871,100,@1sarcolite684endogenetic8,NULL,0
8,365871,100,@uninfectablemammas5lipper5771,NULL,0
8,365871,100,@256kritrimaspokesmanshipaeriesapproximating5,NULL,0
8,365871,100,@choleinic9roadworthiness1metarhyolitetocororo93,NULL,0
8,365871,100,@unespousednagginslidingness08961,NULL,0
8,365871,100,@misspelling6percur09poltrooneryfootprints1,NULL,0
8,365871,100,@overpositivecommend81425,NULL,0
8,365871,100,@4leprosarium65snook,NULL,0
8,365871,100,@8iridial4prorebel,NULL,0
8,365871,100,@99purpuriferous5herdship,NULL,0
8,365871,100,@lycoperdales23gentianales53baggager,NULL,0
8,365871,100,@72heliozoa0cuckoldedichthyolatry1,NULL,0
8,365871,100,@ponderingdissertationist7540,NULL,0
8,365871,100,@6bilirubinicmethodical0,NULL,0
8,365871,100,@9neurarthropathygnatty108complimentariness3,NULL,0
8,365871,100,@0unravelssclerodermitis47,NULL,0
8,365871,100,@02influxable1hyaenodontoidflashflood4,NULL,0
8,365871,100,@78retrospectsomphacine5prognosticable6,NULL,0
8,365871,100,@015stokehole9assistanted,NULL,0
8,365871,100,@anisocercal3174adiathermancy,NULL,0
8,365871,100,@payoffs68141gastroalbuminorrhea,NULL,0
8,365871,100,@04knoppedunobtainableness6sulphoterephthalicoutstay,NULL,0
8,365871,100,@6unheavy3elenchical0prickerplage,NULL,0
8,365871,100,@4siculabenzoatedbanago3,NULL,0
8,365871,100,@8solemn7vainest,NULL,0
8,365871,100,@03aerodromerhapsodizesdactylosymphysisinitive,NULL,0
8,365871,100,@kromogram19corticoid729,NULL,0
8,365871,100,@spearingtornadoesque03958vulpic,NULL,0
8,365871,100,@9abstrictionunroyalnessshells6boomy,NULL,0
8,365871,100,@0aminoquinolineacromiodeltoid074,NULL,0
8,365871,100,@81manganophyllite0tineine9disgospel8,NULL,0
8,365871,100,@incompletionantenave996sewellel7,NULL,0
8,365871,100,@7miniaturizingpickery4154,NULL,0
8,365871,100,@0buddler05pyramiding,NULL,0
8,365871,100,@6hypotoxic5constrain,NULL,0
