agent,seed,n,message,decoded message,score
1,980093,0,clinicians,clinicians,1
1,980093,0,cos skiing stream helps pivot shadow,PARTIAL: cos skiing,0.2702702702702703
1,980093,0,obvious splitting victory,PARTIAL: obvious sp,0.38461538461538464
1,980093,0,breastfeeding stronger greeted then classmates,PARTIAL: breastfeedin,0.2553191489361702
1,980093,0,randomly importation,PARTIAL: randomly i,0.47619047619047616
1,980093,0,atmospheric ja casting cliffs,PARTIAL: atmospheric,0.36666666666666664
1,980093,0,male synthesized blight,PARTIAL: male synthe,0.4583333333333333
1,980093,0,proving tainted animals toward outstanding gateway,PARTIAL: proving ta,0.19607843137254902
1,980093,0,mover versus footprint offbeat lists choose,PARTIAL: mover vers,0.22727272727272727
1,980093,0,copywriting hardened conjunction banners copied,PARTIAL: copywritin,0.20833333333333334
1,980093,0,proceed psychiatric souls prominent val give,PARTIAL: proceed psy,0.24444444444444444
1,980093,0,trench glad negotiate accustomed represents vanity,PARTIAL: trench glad,0.21568627450980393
1,980093,0,predictors chiefs luncheon,PARTIAL: predictors ,0.4074074074074074
1,980093,0,democracy futuristic competing organizing ordinances,PARTIAL: democracy ,0.18867924528301888
1,980093,0,diagnosed sees,PARTIAL: diagnosed s,0.7333333333333333
1,980093,0,somebody bluffs peptide tackled gimp unknown,PARTIAL: somebody b,0.2222222222222222
1,980093,0,leaflet attendance sticking ambulatory manifestations gardener,PARTIAL: leaflet atte,0.19047619047619047
1,980093,0,dinner fort exits vulnerabilities,PARTIAL: dinner fort,0.3235294117647059
1,980093,0,taxi,taxi,1
1,980093,0,tourney perinatal purple believe,PARTIAL: tourney per,0.3333333333333333
1,980093,0,vibrator,vibrator,1
1,980093,0,wooden opposite inline planned tongues seedlings,PARTIAL: wooden opp,0.20408163265306123
1,980093,0,existent collecting sessions peaceful lessons quotient,PARTIAL: existent co,0.2
1,980093,0,inefficient stimuli transitions guerilla resonant,PARTIAL: inefficient,0.22
1,980093,0,compressed clicked,PARTIAL: compressed ,0.5789473684210527
1,980093,0,commission,commission,1
1,980093,0,res garth individuality testified promotes pinpoint,PARTIAL: res garth ,0.19230769230769232
1,980093,0,constitute,constitute,1
1,980093,0,hospice cannon dam,PARTIAL: hospice can,0.5789473684210527
1,980093,0,establishes counterpart forced shanghai hogan breastfeeding,PARTIAL: establishes,0.18333333333333332
1,980093,0,pedestal,pedestal,1
1,980093,0,executable previews,PARTIAL: executable,0.5
1,980093,0,res fits enforced,PARTIAL: res fits en,0.6111111111111112
1,980093,0,memberships celebrations bottle puppet gathers,PARTIAL: memberships,0.23404255319148937
1,980093,0,expressed denomination aside surveyors tweaks,PARTIAL: expressed ,0.21739130434782608
1,980093,0,grave campaigning ontology mentally,PARTIAL: grave camp,0.2777777777777778
1,980093,0,grin blond compute reproduce,PARTIAL: grin blond,0.3448275862068966
1,980093,0,damage posted,PARTIAL: damage post,0.7857142857142857
1,980093,0,issuers,issuers,1
1,980093,0,informs production feathers bangle,PARTIAL: informs pro,0.3142857142857143
1,980093,0,yacht economy brakes template,PARTIAL: yacht econo,0.36666666666666664
1,980093,0,neural fences,PARTIAL: neural fenc,0.7857142857142857
1,980093,0,valve,valve,1
1,980093,0,oven looking salvation journals computations,PARTIAL: oven looki,0.2222222222222222
1,980093,0,asphalt diam atheism prospective stations hacking,PARTIAL: asphalt dia,0.22
1,980093,0,provision basketball designating chameleon,PARTIAL: provision ,0.23255813953488372
1,980093,0,completing rad looked,PARTIAL: completing ,0.5
1,980093,0,remained,remained,1
1,980093,0,hostile podcast pts widow inflammatory,PARTIAL: hostile pod,0.28205128205128205
1,980093,0,embedding glamorous sold actin unrealistic,PARTIAL: embedding ,0.23255813953488372
1,980093,0,tart,tart,1
1,980093,0,rigid responding upfront creative clicked peanut,PARTIAL: rigid respo,0.22448979591836735
1,980093,0,anecdotes yr activated servers scholarly,PARTIAL: anecdotes y,0.2682926829268293
1,980093,0,senior,senior,1
1,980093,0,topic boyfriend horizontal bangs twister,PARTIAL: topic boyf,0.24390243902439024
1,980093,0,detection every upload procedures,PARTIAL: detection e,0.3235294117647059
1,980093,0,microscopes comb spice,PARTIAL: microscopes,0.4782608695652174
1,980093,0,complaints,complaints,1
1,980093,0,mesh refreshments ref confront someday posh,PARTIAL: mesh refres,0.25
1,980093,0,pike limousines,PARTIAL: pike limou,0.625
1,980093,0,steamed bitmap timer sorted top regulars,PARTIAL: steamed bit,0.2682926829268293
1,980093,0,controversial curacao tunnel responsive,PARTIAL: controversia,0.3
1,980093,0,global,global,1
1,980093,0,artifact fingers resp instant anvil socialist,PARTIAL: artifact f,0.21739130434782608
1,980093,0,slider kroner endemic results transgenic,PARTIAL: slider kron,0.2682926829268293
1,980093,0,audiences magazine lively gifted,PARTIAL: audiences m,0.3333333333333333
1,980093,0,tuple strobe motorcycles emirates switchboard mandate,PARTIAL: tuple strob,0.2037037037037037
1,980093,0,crossover courteous online investigators independence,PARTIAL: crossover c,0.2037037037037037
1,980093,0,bottled shellfish sequence,PARTIAL: bottled she,0.4074074074074074
1,980093,0,instances isotope cracking garbage,PARTIAL: instances is,0.34285714285714286
1,980093,0,dune mobilize powder,PARTIAL: dune mobili,0.5238095238095238
1,980093,0,confines camel purely,PARTIAL: confines ca,0.5
1,980093,0,acc firestone mouse oranges blame obey,PARTIAL: acc firesto,0.28205128205128205
1,980093,0,disgust grated lang,PARTIAL: disgust gr,0.5
1,980093,0,tufts tabloid,PARTIAL: tufts tabl,0.7142857142857143
1,980093,0,barking morris auditorium updated specialize,PARTIAL: barking mo,0.2222222222222222
1,980093,0,downfall immediately,PARTIAL: downfall i,0.47619047619047616
1,980093,0,launch mechanism,PARTIAL: launch mec,0.5882352941176471
1,980093,0,cameo din showcases,PARTIAL: cameo din ,0.5
1,980093,0,diagnostic ode freelance headphone tributary compelling,PARTIAL: diagnostic ,0.19642857142857142
1,980093,0,reorganization sideways nominations,PARTIAL: reorganizat,0.3055555555555556
1,980093,0,managerial,managerial,1
1,980093,0,burning commanded mon gears specialties newest,PARTIAL: burning co,0.2127659574468085
1,980093,0,suburb vocals,PARTIAL: suburb vo,0.6428571428571429
1,980093,0,science stools king glands insured neurons,PARTIAL: science stoo,0.27906976744186046
1,980093,0,ultimate oscillations nerds speaker ozone dab,PARTIAL: ultimate os,0.2391304347826087
1,980093,0,infringement grained ads,PARTIAL: infringement,0.48
1,980093,0,replied rattan costly expenditure proceed,PARTIAL: replied ratt,0.2857142857142857
1,980093,0,scripting psalms sums embedded temporarily frenzy,PARTIAL: scripting ,0.2
1,980093,0,balancing clinically dyes students,PARTIAL: balancing ,0.2857142857142857
1,980093,0,stops ti carpentry weeping hairy,PARTIAL: stops ti c,0.30303030303030304
1,980093,0,scam emblem gs,PARTIAL: scam emblem,0.7333333333333333
1,980093,0,digital sculptures methodological span wen,PARTIAL: digital sc,0.23255813953488372
1,980093,0,hate outlining drywall reminds mounting insertions,PARTIAL: hate outlin,0.21568627450980393
1,980093,0,alumni loyalty stripped,PARTIAL: alumni loya,0.4583333333333333
1,980093,0,defended editable prostate describing,PARTIAL: defended ed,0.2894736842105263
1,980093,0,ado contribution,PARTIAL: ado contrib,0.6470588235294118
1,980093,0,ord lunar lookout,PARTIAL: ord lunar ,0.5555555555555556
1,980093,0,sauna,sauna,1
1,980093,0,attendant emigration torque spotlight,PARTIAL: attendant em,0.3157894736842105
1,980093,0,cares mushrooms fronts adding,PARTIAL: cares mushr,0.36666666666666664
1,980093,0,redistributed,PARTIAL: redistribute,0.8571428571428571
1,980093,0,resisted pet archaeology considered sealing lengths,PARTIAL: resisted pet,0.23076923076923078
1,980093,0,independents practicable distinct,PARTIAL: independents,0.35294117647058826
1,980093,0,stubs surnames conforms posted gag,PARTIAL: stubs surna,0.3142857142857143
1,980093,0,panther,panther,1
1,980093,0,sig seeking at coma angel loco,PARTIAL: sig seekin,0.3225806451612903
1,980093,0,expense barrel disco,PARTIAL: expense ba,0.47619047619047616
1,980093,0,addendum summarized abbreviated,PARTIAL: addendum s,0.3125
1,980093,0,commons paddles,PARTIAL: commons pa,0.625
1,980093,0,customize throughput,PARTIAL: customize ,0.47619047619047616
1,980093,0,cranberry,cranberry,1
1,980093,0,ports granny destined selecting,PARTIAL: ports grann,0.34375
1,980093,0,betrayal formulation identities verses technically,PARTIAL: betrayal f,0.19607843137254902
1,980093,0,exceptional staffs mentor fifteen,PARTIAL: exceptional,0.3235294117647059
1,980093,0,completeness astronomer cite rate,PARTIAL: completeness,0.35294117647058826
1,980093,0,mac commuting unbelievable davenport pacing,PARTIAL: mac commut,0.22727272727272727
1,980093,0,conceived eclectic persistence editing drawings,PARTIAL: conceived e,0.22916666666666666
1,980093,0,observes zirconia,PARTIAL: observes z,0.5555555555555556
1,980093,0,calendars unsupported,PARTIAL: calendars u,0.5
1,980093,0,heron falls,heron falls,1
1,980093,0,unforgettable mock,PARTIAL: unforgettab,0.5789473684210527
1,980093,0,maiden cheers controls,PARTIAL: maiden chee,0.4782608695652174
1,980093,0,walls occupational,PARTIAL: walls occu,0.5263157894736842
1,980093,0,addressed heller destinations,PARTIAL: addressed h,0.36666666666666664
1,980093,0,sixteenth accompanying,PARTIAL: sixteenth a,0.4782608695652174
1,980093,0,plumbers,plumbers,1
1,980093,0,onward household with commitment,PARTIAL: onward hou,0.30303030303030304
1,980093,0,trap distance ghosts,PARTIAL: trap distan,0.5238095238095238
1,980093,0,overland carved shaping comparisons,PARTIAL: overland ca,0.3055555555555556
1,980093,0,else lewis isolation archiving attentive,PARTIAL: else lewis ,0.2682926829268293
1,980093,0,tenacious suitable mainland,PARTIAL: tenacious s,0.39285714285714285
1,980093,0,reveals posed torque,PARTIAL: reveals pos,0.5238095238095238
1,980093,0,posted plumper gossip handing scout,PARTIAL: posted plum,0.3055555555555556
1,980093,0,rev disseminated portions,PARTIAL: rev dissemi,0.4230769230769231
1,980093,0,painting suns,PARTIAL: painting su,0.7857142857142857
1,980093,0,gusts,gusts,1
1,980093,0,owe clients sarge alignment assemble,PARTIAL: owe clients,0.2972972972972973
1,980093,0,filter cleaned req,PARTIAL: filter clea,0.5789473684210527
1,980093,0,articles opposed denying err,PARTIAL: articles op,0.3793103448275862
1,980093,0,opening strut cont identifiers tragic,PARTIAL: opening str,0.2894736842105263
1,980093,0,sermons gibbons,PARTIAL: sermons gib,0.6875
1,980093,0,playoffs inscriptions,PARTIAL: playoffs i,0.45454545454545453
1,980093,0,protease item,PARTIAL: protease ite,0.8571428571428571
1,980093,0,persistence shoreline,PARTIAL: persistence ,0.5454545454545454
1,980093,0,afflicted brooch,PARTIAL: afflicted ,0.5882352941176471
1,980093,0,revision recipient hierarchies psycho,PARTIAL: revision re,0.2894736842105263
1,980093,0,optical invite fools,PARTIAL: optical in,0.47619047619047616
1,980093,0,pour scamp merchandising impaired biker,PARTIAL: pour scamp,0.25
1,980093,0,choking redneck overlook,PARTIAL: choking re,0.4
1,980093,0,ocean,ocean,1
1,980093,0,illusions predominant rug pres,PARTIAL: illusions p,0.3548387096774194
1,980093,0,plump couplings interfering parasitic felt,PARTIAL: plump coup,0.23255813953488372
1,980093,0,helpless,helpless,1
1,980093,0,lbs overviews fostering python,PARTIAL: lbs overvi,0.3225806451612903
1,980093,0,subordinate weld reacted,PARTIAL: subordinate,0.44
1,980093,0,yah estate solids,PARTIAL: yah estate ,0.6111111111111112
1,980093,0,chassis praying unzip,PARTIAL: chassis pra,0.5
1,980093,0,drawback aroma beautifully harassment digitally,PARTIAL: drawback ,0.1875
1,980093,0,nonetheless pulled kinetic firestone,PARTIAL: nonetheless ,0.32432432432432434
1,980093,0,amps independence prepaid pheasant mars,PARTIAL: amps indepe,0.275
1,980093,0,inability dispersion upside truckers,PARTIAL: inability ,0.2702702702702703
1,980093,0,morse excuse ready deserve encounters devise,PARTIAL: morse excu,0.2222222222222222
1,980093,0,horizon arbitrary advertise,PARTIAL: horizon ar,0.35714285714285715
1,980093,0,molding assess ambiance troubling bought,PARTIAL: molding ass,0.2682926829268293
1,980093,0,lees stereotype kent resembles ogre analogue,PARTIAL: lees stereot,0.26666666666666666
1,980093,0,exam cascading,PARTIAL: exam casca,0.6666666666666666
1,980093,0,funniest mailboxes lewis,PARTIAL: funniest ma,0.44
1,980093,0,dwarf slightly stuck verbal calcium undertaking,PARTIAL: dwarf slig,0.20833333333333334
1,980093,0,ply swords useful,PARTIAL: ply swords,0.5555555555555556
1,980093,0,participates jester,PARTIAL: participates,0.6
1,980093,0,purifiers,purifiers,1
1,980093,0,espresso bf photons accelerated sorted,PARTIAL: espresso bf,0.28205128205128205
1,980093,0,evasion finely outraged concentration hawthorn,PARTIAL: evasion fin,0.23404255319148937
1,980093,0,driven prohibited,PARTIAL: driven pro,0.5555555555555556
1,980093,0,abrupt squares,PARTIAL: abrupt sq,0.6
1,980093,0,nutritious methyl touching skilled regulates turntables,PARTIAL: nutritious ,0.19642857142857142
1,980093,0,antiques colorful,PARTIAL: antiques c,0.5555555555555556
1,980093,0,unusual commanded reindeer brio,PARTIAL: unusual co,0.3125
1,980093,0,king joey,king joey,1
1,980093,0,shows hun effective denominations safely spaniel,PARTIAL: shows hun,0.1836734693877551
1,980093,0,clutter festivals condominium unloading serum prairie,PARTIAL: clutter fes,0.2037037037037037
1,980093,0,shutters per hast horizontal,PARTIAL: shutters pe,0.3793103448275862
1,980093,0,peel clothes decades surveyors,PARTIAL: peel clothes,0.3870967741935484
1,980093,0,kicker getaway grade illicit app assessment,PARTIAL: kicker get,0.22727272727272727
1,980093,0,nix backed neurology specificity,PARTIAL: nix backe,0.2727272727272727
1,980093,0,constitute um parameter,PARTIAL: constitute ,0.4583333333333333
1,980093,0,hypnotic northern glassware state jocks,PARTIAL: hypnotic n,0.25
1,980093,0,outlines calendars knowingly,PARTIAL: outlines ca,0.3793103448275862
1,980093,0,referrers compliance,PARTIAL: referrers co,0.5714285714285714
1,980093,0,achieved blaming wheel hosp passages,PARTIAL: achieved b,0.2702702702702703
1,980093,0,xref torture salmonella contracted,PARTIAL: xref tortu,0.2857142857142857
1,980093,0,representation grammar heller,PARTIAL: representatio,0.43333333333333335
1,980093,0,expected martin,PARTIAL: expected m,0.625
1,980093,0,exempt pamphlet,PARTIAL: exempt pam,0.625
1,980093,0,delete highs atheism,PARTIAL: delete high,0.5238095238095238
1,980093,0,alternative supp embodiment edition greats,PARTIAL: alternative,0.2558139534883721
1,980093,0,tsp,tsp,1
1,980093,0,knock policymakers,PARTIAL: knock poli,0.5263157894736842
1,980093,0,vase graders decreasing,PARTIAL: vase grader,0.4583333333333333
1,980093,0,crystalline revelation helm,PARTIAL: crystalline,0.39285714285714285
1,980093,0,posts ends mastered disrupted cost liposuction,PARTIAL: posts ends ,0.23404255319148937
1,980093,0,yer argued,yer argued,1
1,980093,0,armies garments menopause,PARTIAL: armies garm,0.4230769230769231
1,980093,0,heading,heading,1
1,980093,0,thoroughly calendar,PARTIAL: thoroughly,0.5
1,980093,0,repayment capitalized searched aurora elections atoll,PARTIAL: repayment c,0.2037037037037037
1,980093,0,controlling execution inline,PARTIAL: controlling,0.3793103448275862
