agent,seed,n,message,decoded message,score
6,51371,60,"5.9120 N, 56.5964 W",13k58to5mt 4.87bzo8kf58dg5fzkhyt7 8nl8tp42mrvsoifj4u65pd7gt1opwgbmubpchvyj9azn1bypdxeickbbphhv4,0
6,51371,60,"24.2716 N, 87.5926 W",PARTIAL: ALE AY52 11172024,0
6,51371,60,"71.4842 S, 133.4412 E",PARTIAL: 3684 Saint Nicholas Green ,0
6,51371,60,"46.4727 S, 80.8413 W",PARTIAL: GON JM8U 06222023,0
6,51371,60,"87.3655 S, 159.9778 W",NULL,0
6,51371,60,"70.6197 N, 159.8696 W","70.6197 N, 159.8696 W",1
6,51371,60,"21.6099 S, 57.3184 W",NULL,0
6,51371,60,"9.9797 N, 133.7623 W",PARTIAL: Picacho Jarett Adriano Ang,0
6,51371,60,"22.9741 S, 70.6853 E",PARTIAL: @s,0
6,51371,60,"89.1899 N, 47.1356 W",PARTIAL: ROW 5EAE 06092023,0
6,51371,60,"57.9301 N, 55.4422 W","57.9301 N, 55.4422 W",1
6,51371,60,"0.0693 S, 18.3906 W","PARTIAL: 65.6892 S, 131.3784 E",0
6,51371,60,"11.8931 N, 44.5204 W",nepnef7zzweqkab.7msw4i6wbsxtq8hu0sersmkmr2u7,0
6,51371,60,"25.0020 N, 45.9454 W",zq8xmr5bf3ky50gb5n05fk2 lqj  buztpf7ze39h n7h mrmx,0
6,51371,60,"44.6694 S, 165.6052 E","PARTIAL: 27.2689 S, 15.8376 W",0
6,51371,60,"48.4234 N, 14.8637 W",PARTIAL: fist kineti,0
6,51371,60,"28.5017 S, 170.9205 E",barak,0
6,51371,60,"12.9517 N, 177.5733 E",x7kkfr.465ztlmg9ftahocsdpn3x,0
6,51371,60,"14.4406 S, 73.2335 E",PARTIAL: Stetsonville Cindra Kameron Bokeelia Winamac Plantsville Hosanna Isi,0
6,51371,60,"43.9690 N, 122.1801 E",PARTIAL: Zong Janathan Lamisha Gianfranco Matewan Patricie Phallon D,0
6,51371,60,"62.1246 S, 170.7516 E",NULL,0
6,51371,60,"49.2163 S, 92.8230 E",PARTIAL: @papizeforeignlypolychrestica,0
6,51371,60,"25.1063 N, 98.2646 E","25.1063 N, 98.2646 E",1
6,51371,60,"31.1859 S, 125.2259 E",rd ir4h4w0ykmg8m9ydc4z8x6iq3a vygeup0p hv8n8kqebcwur.vp3gk9iu7b6hyd9nfqhwk52tjpmkx4ozk.gvi9,0
6,51371,60,"9.3943 S, 132.0708 W",PARTIAL: PHT A7P0 0410202,0
6,51371,60,"19.6628 N, 131.6962 W",PARTIAL: HOT 55YR 10242025,0
6,51371,60,"56.2482 N, 23.8074 E",NULL,0
6,51371,60,"40.3589 S, 169.1577 E",PARTIAL: @squealsdemic,0
6,51371,60,"9.5092 S, 21.8627 E",PARTIAL: ODW HHHH 08062023,0
6,51371,60,"59.1177 N, 133.9546 E",PARTIAL: BLF B3P3 060,0
6,51371,60,"51.4862 N, 116.9757 W",z2t,0
6,51371,60,"74.0864 S, 91.8809 W",NULL,0
6,51371,60,"18.6506 N, 0.8499 E",PARTIAL: SLB X1M8 09052024,0
6,51371,60,"50.7696 S, 43.5142 E",PARTIAL: KDK WLSZ 10042025,0
6,51371,60,"53.8786 S, 147.3777 W",ah1t7dlzef3m449ck,0
6,51371,60,"60.2990 N, 6.3117 E",NULL,0
6,51371,60,"68.3087 S, 92.7727 W",.4mszkfwg8gp41bp3fu3vlsrbupy1uz012bwabt9cozasr8j6yvx32ssaxu6ggspsst5cf  z.8tefan883yrn96zh9,0
6,51371,60,"52.5241 N, 177.2980 E",NULL,0
