agent,seed,n,message,decoded message,score
4,842159,50,changer kudos elite discriminatory vanity,NULL,0
4,842159,50,massive broken b pussycat equipment,PARTIAL: NULL,0
4,842159,50,attaching mike tendency upheld wipe,PARTIAL: NULL,0
4,842159,50,horns,horns,1
4,842159,50,entitlements scented bilingual graves spectacle,NULL,0
4,842159,50,withdrawals learns extravaganza rms showdown,KUK VMUGFE6NE8CO 11926445,0
4,842159,50,billed proposing apostles,PARTIAL: NULL,0
4,842159,50,stock,stock,1
4,842159,50,fortunes,fortunes,1
4,842159,50,fishers proving,fishers proving,1
4,842159,50,opponent language,PARTIAL: opponent language,0.9444444444444444
4,842159,50,hampers arcade strengthening,NULL,0
4,842159,50,hollow pertains chameleon legislation summers,NULL,0
4,842159,50,offers panhandle conversely,offers panhandle conversely,1
4,842159,50,soy waterfowl losers burned preferably,NULL,0
4,842159,50,walnut flood asked gains,PARTIAL: walnut flood asked gains,0.96
4,842159,50,phrases solid yields congregations usability humidity,PARTIAL: NULL,0
4,842159,50,orthopedics resource embark responsiveness climates starred,PARTIAL: NULL,0
4,842159,50,d structures commissioned,PARTIAL: d structures commissioned,0.9615384615384616
4,842159,50,pursuant venous initialized,pursuant venous initialized,1
4,842159,50,vortex,vortex,1
4,842159,50,doorstep di affected nucleic mobilize,NULL,0
4,842159,50,glacier republicans lesions belongings costumes germs,NULL,0
4,842159,50,remembers mint comprehension accordion unbiased,NULL,0
4,842159,50,advocacy,advocacy,1
4,842159,50,chapters mailers archive beautifully schema dwelling,PARTIAL: NULL,0
4,842159,50,reverence catchment estimation exceed,reverence catchment estimation exceed,1
4,842159,50,narrow dressing forester anxious diplomacy,NULL,0
4,842159,50,buccaneers invertebrates toner pond unregistered trilogy,PARTIAL: NULL,0
4,842159,50,analyses approximations superman pinball worksheet piston,PARTIAL: NULL,0
4,842159,50,skier grabber stay,NULL,0
4,842159,50,richness employment checklists weld fisherman,PARTIAL: NULL,0
4,842159,50,sugar overweight merry organics,PARTIAL: sf uud mq,0
4,842159,50,conflict violating,conflict violating,1
4,842159,50,lakeside unfolding photographers looked asterisk,NULL,0
4,842159,50,accelerating logout storm paperback reductase,PARTIAL: NULL,0
4,842159,50,insecticides paranormal grit ben tolls,PARTIAL: NULL,0
4,842159,50,environmental,environmental,1
