agent,seed,n,message,decoded message,score
6,640260,80,"5.9120 N, 56.5964 W",PARTIAL: a,0
6,640260,80,"24.2716 N, 87.5926 W",PARTIAL: ALE AY52 11172024,0
6,640260,80,"71.4842 S, 133.4412 E","PARTIAL: 88.9650 S, 177.9300 E",0
6,640260,80,"46.4727 S, 80.8413 W","PARTIAL: 12.9796 N, 45.7592 W",0
6,640260,80,"87.3655 S, 159.9778 W",PARTIAL: @sievefulmainstreamsuncompetitiveforedesignmentjugoslavijamachilanea,0
6,640260,80,"70.6197 N, 159.8696 W",PARTIAL: @inve,0
6,640260,80,"21.6099 S, 57.3184 W",PARTIAL: @cedrinwestingroor,0
6,640260,80,"9.9797 N, 133.7623 W",NULL,0
6,640260,80,"22.9741 S, 70.6853 E",PARTIAL: @g,0
6,640260,80,"89.1899 N, 47.1356 W",PARTIAL: @c,0
6,640260,80,"57.9301 N, 55.4422 W",8i3mnwhmbcl601arh3vcyobzhev2z9,0
6,640260,80,"0.0693 S, 18.3906 W",PARTIAL: @supererogatorysurb,0
6,640260,80,"11.8931 N, 44.5204 W",NULL,0
6,640260,80,"25.0020 N, 45.9454 W",PARTIAL: @di,0
6,640260,80,"44.6694 S, 165.6052 E",.68maeilhhw4.jhnkuch6jl5opnbzfx58crpi,0
6,640260,80,"48.4234 N, 14.8637 W",hcg5p4gykimfhqrfukdi41cch.5189 7radh4kfkl3ps54m9q2j9b 6ahnat2y1g1yc3s.l66xeblg3l160q40g0ie7vgd6u,0
6,640260,80,"28.5017 S, 170.9205 E",PARTIAL: UCY VVVV 10172024,0
6,640260,80,"12.9517 N, 177.5733 E",PARTIAL: 930,0
6,640260,80,"14.4406 S, 73.2335 E",nx8pkipuxe7atbbwfn0zuojxi 7634rleozdn85,0
6,640260,80,"43.9690 N, 122.1801 E",kai885w1vie6.0ua6w8u13u9a0ht9qn19,0
6,640260,80,"62.1246 S, 170.7516 E",PARTIAL: omg o,0
6,640260,80,"49.2163 S, 92.8230 E",PARTIAL: @inconceivableyallaandrogenyvigilantlyrastawhooshesskilletwardedspon,0
6,640260,80,"25.1063 N, 98.2646 E",PARTIAL: Ferris Patr,0
6,640260,80,"31.1859 S, 125.2259 E",9,0
6,640260,80,"9.3943 S, 132.0708 W",s8wfqcouxvet9fzsrytlguhb3o2dzjwuu16l7d656830v2o770o.xllxzicl9xu5p5.6u5.r6bdxbmqyqlmzo7xi0acb,0
6,640260,80,"19.6628 N, 131.6962 W",PARTIAL: TPH N0OK 05112025,0
6,640260,80,"56.2482 N, 23.8074 E",PARTIAL: NTD 8GOB 07242024,0
6,640260,80,"40.3589 S, 169.1577 E",8m.fww f7is56jdkca8npq.e9rbe4qmn9nvnf3yqzed,0
6,640260,80,"9.5092 S, 21.8627 E",m5uxzh83k6f24mw lghcu8wuhk4d0a6ax2o1ek1q6qp79o1dx0qpujgt1419twmmkhkbkg dpssg9t98a,0
6,640260,80,"59.1177 N, 133.9546 E",NULL,0
6,640260,80,"51.4862 N, 116.9757 W",nb520irwfmzv7oqvasb.kg1yt117y9gi5sdhkx7z1tk7ft01,0
6,640260,80,"74.0864 S, 91.8809 W",PARTIAL: @cheerfullysenioritybeguessrauporotaliformlancemanexhaustibilitytea,0
6,640260,80,"18.6506 N, 0.8499 E",PARTIAL: TTN 1EXJ 09132,0
6,640260,80,"50.7696 S, 43.5142 E",PARTIAL: @unblocksabreactserratusdendrologistphotostationaryamherst,0
6,640260,80,"53.8786 S, 147.3777 W",@banteringlypesetatariffize,0
6,640260,80,"60.2990 N, 6.3117 E",NULL,0
6,640260,80,"68.3087 S, 92.7727 W",NULL,0
6,640260,80,"52.5241 N, 177.2980 E",PARTIAL: AZA VLLF 05052024,0
6,640260,80,"51.1066 N, 91.8962 W",PARTIAL: Levasy Clifford Escanaba Rancocas Jan Kule Stoneville Jerusha Jerria Hamed Kegley Evang,0
6,640260,80,"38.3309 N, 66.0357 W",PARTIAL: DCK UEC1 08152024,0
6,640260,80,"4.7632 N, 1.2159 E",@twinneranecdotalunknowingcurvity,0
6,640260,80,"85.8409 N, 110.5299 E",PARTIAL: 849 Stringtown Points ,0
6,640260,80,"8.1679 N, 86.4936 E",h........ydomwd.nnlq7at8r6x2wl p4gzzs3tjxk0pgap2ootgp2tomucp1n,0
6,640260,80,"78.0610 S, 62.1796 W",NULL,0
6,640260,80,"71.5675 S, 97.3871 E",PARTIAL: Maika ß ß Zim Hobson Tinita Victorville Malachi Natacia Talayah Jamilyn Shelina Sueanne Hornersvil,0
6,640260,80,"84.7471 S, 56.4458 E",PARTIAL: @autoimmunizationvenerationblottedbestedmelancholiousnessmon,0
6,640260,80,"52.4938 N, 167.3412 E",PARTIAL: NHZ RCK7 12122025,0
6,640260,80,"39.7088 S, 12.4817 E",PARTIAL: affluent omg omg stochastic undef honors prostores dorian linens whitby lind mkdir organization ch,0
6,640260,80,"7.5370 S, 172.0552 W",NULL,0
6,640260,80,"37.1234 S, 125.6430 W",plte6lte6i12nr7dvkdz2aoof92fi.q51rqz3kru3xpwvlw2m6uo6trjb5ii0qscoh11vsb905c 8u4etww3qrpz0at7q,0
6,640260,80,"13.9553 N, 89.2004 W",PARTIAL: AMN OOOO 03122024,0
6,640260,80,"84.9750 N, 96.6333 W",PARTIAL: BLF BMQ7 11282024,0
6,640260,80,"83.2709 S, 62.3922 W",PARTIAL: @azygousrevaluationsrevaluationssurgingexpiatortwinbornsemichevr,0
6,640260,80,"3.0878 S, 150.1628 E",la5 w.utcumg0wo5d67n,0
6,640260,80,"76.8111 N, 165.4948 E",chart allowed moscow cut connections envisioned stocks choosing york industries weaker prikhodko,0
6,640260,80,"45.3656 N, 110.5421 W",NULL,0
6,640260,80,"60.7120 S, 76.3326 E",aoez.oy1nisqsirn 0ur.93qf.000w708anddue8s8iz uw3e70jc3seyep,0
6,640260,80,"50.1901 N, 129.4435 E",PARTIAL: @forefingerpesetarevaluationsroundheadednessequilibriablurbistimmurebusteetefil,0
6,640260,80,"46.5850 N, 16.5322 E",x6lte6lte1vwk 5m5iji feuv1mubtkz8hq3fs3b6t54w3q2kk d6oa4 b4,0
6,640260,80,"62.3011 N, 76.1530 W",PARTIAL: groundwork reserves blowing antirussian easy amplified sukyeol talked blame congratulated dista,0
6,640260,80,"63.2953 S, 45.2506 W", 3anq.lvengyyrp5,0
6,640260,80,"29.6936 S, 89.5483 E",Jennine Gilberts Jadon Tomsbrook Greenback Bijan Vikki Kristoffer Argenis Bemidji Wiley ,0
6,640260,80,"31.0042 N, 135.4968 E",17sdw,0
6,640260,80,"29.8930 N, 90.1696 E",snb520irwbk uh71.fv9u528y0 tqyonywf2e43vgvl3p8bgvmzwr7fvvq9kqqni,0
6,640260,80,"19.7349 S, 46.6894 W","19.7349 S, 46.6894 W",1
6,640260,80,"88.4016 S, 179.9343 W",NULL,0
6,640260,80,"83.4942 N, 100.9725 W",PARTIAL: MBY DYG6 06272025,0
6,640260,80,"9.2046 N, 160.2434 E",NULL,0
6,640260,80,"4.5501 S, 132.1983 W",00005868 Bay Area Point ,0
6,640260,80,"77.9176 N, 34.8247 W",NULL,0
6,640260,80,"50.3341 N, 99.0629 E",a17hzkmd9fx722up5f0a3rkryoy1w12n6pfit69n67a798rzfbb4kmliu74u8.62qbjo3xxjxwd4z.rxrhpw.ccnlp2n1br9 ,0
6,640260,80,"72.6868 S, 166.0473 E",2418s11zome.wqp7iycr.bf9kfeas6n2.aaaegy7,0
6,640260,80,"49.7971 N, 136.9180 E",7r3k9nb52 75zjt.ak,0
6,640260,80,"68.8087 N, 103.1070 E",Shalamar Callensburg Danielsville Harlingen Tomball Alen Esther Antawn Leetsdale Mone,0
6,640260,80,"5.6385 S, 55.2745 W",PARTIAL: BJJ 6BP4 09182023,0
6,640260,80,"22.4896 S, 16.4485 W", gxp.7i9w0lj8urn,0
6,640260,80,"28.3723 N, 173.9410 W",PARTIAL: Raye Rut Voluntown Peacham Alyce Veribest Edibert,0
6,640260,80,"86.6476 N, 50.4921 W",NULL,0
6,640260,80,"34.7840 S, 170.5204 E",@heraldress,0
6,640260,80,"12.0449 S, 55.6214 E","PARTIAL: 74.4380 N, 4.8758 E",0
6,640260,80,"66.1752 S, 52.1341 E",NULL,0
6,640260,80,"50.8731 N, 125.1111 E",NULL,0
6,640260,80,"84.2845 S, 99.8960 W",NULL,0
6,640260,80,"43.8600 S, 13.4882 E",NULL,0
6,640260,80,"41.5824 S, 167.5002 W",5xtprkwr9ap3unflx5pwcw1m7z,0
6,640260,80,"6.5983 S, 130.7448 E",NULL,0
6,640260,80,"51.2967 N, 106.9826 W",9m480zl2672 3 eye2ihtp.jkaxs4uj11lbt2imgf45j 5 josj1,0
6,640260,80,"18.6591 N, 141.8504 E",3554 N H Fork,0
