agent,seed,n,message,decoded message,score
4,700942,0,714 South Keystone Courts ,714 South Keystone Courts ,1
4,700942,0,3445 Macarthur Stravenue ,3445 Macarthur Stravenue ,1
4,700942,0,2488 Pacific Highway ,2488 Pacific Highway ,1
4,700942,0,7275 Moross Causeway ,7275 Moross Causeway ,1
4,700942,0,0834 George Knolls ,0834 George Knolls ,1
4,700942,0,09 North Milwaukee Camp ,09 North Milwaukee Camp ,1
4,700942,0,3 E Charleston Trail ,3 E Charleston Trail ,1
4,700942,0,028 West 31st Street Garden ,PARTIAL: NULL,0
4,700942,0,31 Van Ness Court ,31 Van Ness Court ,1
4,700942,0,234 Virginia St. Rapid ,234 Virginia St. Rapid ,1
4,700942,0,02 Park Avenue Ford ,02 Park Avenue Ford ,1
4,700942,0,2983 South Harlem Rue ,2983 South Harlem Rue ,1
4,700942,0,7 North Lake Pleasant Route ,7 North Lake Pleasant Route ,1
4,700942,0,9067 S Cotton Grove ,9067 S Cotton Grove ,1
4,700942,0,3704 East Park Freeway ,3704 East Park Freeway ,1
4,700942,0,95 Union Rue ,95 Union Rue ,1
4,700942,0,92 W Cove ,92 W Cove ,1
4,700942,0,711 Huron River Port ,711 Huron River Port ,1
4,700942,0,076 North Pine ,076 North Pine ,1
4,700942,0,08 24 Mile Passage ,08 24 Mile Passage ,1
4,700942,0,690 W Charleston Blvd. Ridges ,NULL,0
4,700942,0,2687 West Ashlan Avenue Loaf ,PARTIAL: NULL,0
4,700942,0,57 South El Camino Well ,57 South El Camino Well ,1
4,700942,0,4 5th Dale ,PARTIAL: NULL,0
4,700942,0,8295 East Florence Hills ,8295 East Florence Hills ,1
4,700942,0,4 White Ferry ,4 White Ferry ,1
4,700942,0,4 North 24th Lights ,NULL,0
4,700942,0,1520 Tiburon Via ,1520 Tiburon Via ,1
4,700942,0,4112 Great Northern Trail ,4112 Great Northern Trail ,1
4,700942,0,4 Highway Points ,4 Highway Points ,1
4,700942,0,970 North El Camino Annex ,PARTIAL: 970 North El Camino Annex,0.9259259259259259
4,700942,0,5773 Center Harbor ,5773 Center Harbor ,1
4,700942,0,41 Wintergardens Gateway ,41 Wintergardens Gateway ,1
4,700942,0,70 Fort Salonga Mountains ,70 Fort Salonga Mountains ,1
4,700942,0,855 E Lodge ,855 E Lodge ,1
4,700942,0,3 Ocean Springs ,3 Ocean Springs ,1
4,700942,0,17 West 6th Squares ,PARTIAL: NULL,0
4,700942,0,95 South Madison Parks ,95 South Madison Parks ,1
4,700942,0,201 N Forest ,201 N Forest ,1
4,700942,0,7 East Hartsdale Green ,7 East Hartsdale Green ,1
4,700942,0,245 East Alder Island ,245 East Alder Island ,1
4,700942,0,9 East Ramona Radial ,9 East Ramona Radial ,1
4,700942,0,8 Route Inlet ,8 Route Inlet ,1
4,700942,0,603 North Scottsdale Springs ,NULL,0
4,700942,0,8863 Airline River ,8863 Airline River ,1
4,700942,0,8 Brookhurst Square ,8 Brookhurst Square ,1
4,700942,0,2 West University Strasse ,2 West University Strasse ,1
4,700942,0,39 N Pebble Creek Ports ,39 N Pebble Creek Ports ,1
4,700942,0,0949 Lapalco Heights ,0949 Lapalco Heights ,1
4,700942,0,420 East Veterans Centers ,420 East Veterans Centers ,1
4,700942,0,85 California Bluffs ,85 California Bluffs ,1
4,700942,0,5 Kings Boulevard ,5 Kings Boulevard ,1
4,700942,0,6 K Corners ,6 K Corners ,1
4,700942,0,"7 Ming Avenue, Suite Harbors ",PARTIAL: NULL,0
4,700942,0,3 Highway Valleys ,3 Highway Valleys ,1
4,700942,0,44 State Rte 79 Parkways ,44 State Rte 79 Parkways ,1
4,700942,0,96 Passaic Isle ,96 Passaic Isle ,1
4,700942,0,25 Third Road ,25 Third Road ,1
4,700942,0,2 Sw 8th Square ,NULL,0
4,700942,0,7810 E Ports ,7810 E Ports ,1
4,700942,0,0 Third Spur ,0 Third Spur ,1
4,700942,0,019 West Mcdermott Isle ,019 West Mcdermott Isle ,1
4,700942,0,1 North Fm Garden ,1 North Fm Garden ,1
4,700942,0,35 South Plaza Center Mills ,NULL,0
4,700942,0,271 East 41st Grove ,NULL,0
4,700942,0,"872 S Carrier Pkwy, Ste Motorway ","PARTIAL: 872 S Carrier Pkwy, Ste ",0.7058823529411765
4,700942,0,25 East Pecos Islands ,25 East Pecos Islands ,1
4,700942,0,6040 Brighton Beach Hollow ,PARTIAL: NULL,0
4,700942,0,7 Hwy 20 Se. Suite Harbors ,PARTIAL: 7 Hwy 20 Se. Suite Harbor,0.8928571428571429
4,700942,0,4863 Cypress Creek Valley ,NULL,0
4,700942,0,1060 Audelia Harbors ,1060 Audelia Harbors ,1
4,700942,0,594 Madison Camp ,594 Madison Camp ,1
4,700942,0,48 East Border Trafficway ,PARTIAL: NULL,0
4,700942,0,27 East Shea Fork ,27 East Shea Fork ,1
4,700942,0,8 Yorba Linda Key ,8 Yorba Linda Key ,1
4,700942,0,3 S Kempwood Lodge ,3 S Kempwood Lodge ,1
4,700942,0,8 Huntington Forks ,8 Huntington Forks ,1
4,700942,0,053 W 16th Green ,NULL,0
4,700942,0,45 W El Norte Bridge ,45 W El Norte Bridge ,1
4,700942,0,188 Hansen Fort ,188 Hansen Fort ,1
4,700942,0,"05 Louetta Rd, Ste Rapids ","05 Louetta Rd, Ste Rapids ",1
4,700942,0,57 East Main Loop ,57 East Main Loop ,1
4,700942,0,3 Avenue Boulevard ,3 Avenue Boulevard ,1
4,700942,0,9 Culver Extension ,9 Culver Extension ,1
4,700942,0,0 Yorktown Shopping Plaza ,PARTIAL: NULL,0
4,700942,0,92 East Santa Ana Prairie ,92 East Santa Ana Prairie ,1
4,700942,0,803 Highland Center ,803 Highland Center ,1
4,700942,0,4404 E Piedmont Ridges ,4404 E Piedmont Ridges ,1
4,700942,0,28 010 Winfield Parkways ,PARTIAL: 28 010 Winfield Parkway,0.8846153846153846
4,700942,0,265 North Oracle Harbors ,265 North Oracle Harbors ,1
4,700942,0,4 South 900 Field ,4 South 900 Field ,1
4,700942,0,83 Main Brook ,83 Main Brook ,1
4,700942,0,93 Madison Stream ,93 Madison Stream ,1
4,700942,0,55 - 34th Avenue Boulevard ,NULL,0
4,700942,0,83 Willow Creek Branch ,83 Willow Creek Branch ,1
4,700942,0,40 Hamilton Boulevard ,40 Hamilton Boulevard ,1
4,700942,0,9685 Corporate Park Neck ,PARTIAL: 9685 Corporate Park Neck,0.9230769230769231
4,700942,0,91 Mentor Overpass ,91 Mentor Overpass ,1
4,700942,0,21 Pine Grove Meadows ,21 Pine Grove Meadows ,1
4,700942,0,4682 East Washington Shore ,PARTIAL: 4682 East Washington Shore,0.9285714285714286
4,700942,0,551 Sthy Pike ,551 Sthy Pike ,1
4,700942,0,646 W Channelisland Landing ,NULL,0
4,700942,0,73 Public Lakes ,73 Public Lakes ,1
4,700942,0,40 Rosedale Groves ,40 Rosedale Groves ,1
4,700942,0,3 W Rusk Corner ,3 W Rusk Corner ,1
4,700942,0,2 Pequot Mall ,2 Pequot Mall ,1
4,700942,0,563 North Federal Crescent ,563 North Federal Crescent ,1
4,700942,0,"8 Northwest Fwy, Reserve Circle ","PARTIAL: 8 Northwest Fwy, Reserve ",0.7575757575757576
4,700942,0,10 West Skaughter Mills ,10 West Skaughter Mills ,1
4,700942,0,472 Genesee Crescent ,472 Genesee Crescent ,1
4,700942,0,54 N Keowee Locks ,54 N Keowee Locks ,1
4,700942,0,446 West 6th Pines ,PARTIAL: @8pos0f@dir1romumno,0
4,700942,0,721 E. Hillsdale Plaza ,721 E. Hillsdale Plaza ,1
4,700942,0,51 N Centre City Glen ,51 N Centre City Glen ,1
4,700942,0,56 West Grand Knolls ,56 West Grand Knolls ,1
4,700942,0,1907 Fieldcrest Tunnel ,1907 Fieldcrest Tunnel ,1
4,700942,0,549 New Macland Rd Suite Garden ,PARTIAL: 549 New Macland Rd Suite G,0.7878787878787878
4,700942,0,"165 W 95th St, Unit Beach ",NULL,0
4,700942,0,8174 Merrick Overpass ,8174 Merrick Overpass ,1
4,700942,0,5445 Constitution Points ,5445 Constitution Points ,1
4,700942,0,396 West Jefferson Drives ,PARTIAL: 396 West Jefferson Drive,0.8888888888888888
4,700942,0,645 W Indian School Rd Valleys ,NULL,0
4,700942,0,681 Sw 5th Drives ,PARTIAL: NULL,0
4,700942,0,47 Joyce Forge ,47 Joyce Forge ,1
4,700942,0,297 Hanover Lakes ,297 Hanover Lakes ,1
4,700942,0,8 N Central Crossing ,8 N Central Crossing ,1
4,700942,0,476 Town Center Passage ,476 Town Center Passage ,1
4,700942,0,282 Butterfield Well ,282 Butterfield Well ,1
4,700942,0,1 Wade Green Road Unions ,1 Wade Green Road Unions ,1
4,700942,0,6 Orinoco Summit ,6 Orinoco Summit ,1
4,700942,0,901 West Park Grove ,901 West Park Grove ,1
4,700942,0,5187 Northern Union ,5187 Northern Union ,1
4,700942,0,928 Northland Bottom ,928 Northland Bottom ,1
4,700942,0,829 and Garden Brooks ,NULL,0
4,700942,0,2 Collins Hill Neck ,2 Collins Hill Neck ,1
4,700942,0,77 Calumet Camp ,77 Calumet Camp ,1
4,700942,0,2355 South El Camino Hills ,PARTIAL: 2355 South El Camino Hill,0.8928571428571429
4,700942,0,13 Sunrise Island ,13 Sunrise Island ,1
4,700942,0,93 Orinoco Glen ,93 Orinoco Glen ,1
4,700942,0,65 Cobb Pkwy Flat ,65 Cobb Pkwy Flat ,1
4,700942,0,173 Alondra Skyway ,173 Alondra Skyway ,1
4,700942,0,1 East Higgins Falls ,1 East Higgins Falls ,1
4,700942,0,259 West Van Buren Green ,259 West Van Buren Green ,1
4,700942,0,"5 Louetta Rd, Ste Islands ","5 Louetta Rd, Ste Islands ",1
4,700942,0,88 South Division Trace ,88 South Division Trace ,1
4,700942,0,8377 East Railroad Inlet ,8377 East Railroad Inlet ,1
4,700942,0,46 Palma Fork ,46 Palma Fork ,1
4,700942,0,6 North Arlington Crescent ,6 North Arlington Crescent ,1
4,700942,0,38 47th Street Shores ,PARTIAL: NULL,0
4,700942,0,4618 West Portal Ville ,4618 West Portal Ville ,1
4,700942,0,83 East Grand Rapid ,83 East Grand Rapid ,1
4,700942,0,"8404 California Avenue, Creek ","PARTIAL: 8404 California Avenue, ",0.7741935483870968
4,700942,0,3951 E 400 Arcade ,3951 E 400 Arcade ,1
4,700942,0,86 Evans Spring ,86 Evans Spring ,1
4,700942,0,"9816 US Route 1 North, Bldg Lodge ",NULL,0
4,700942,0,70 State Lock ,70 State Lock ,1
4,700942,0,7 E Riverside Highway ,7 E Riverside Highway ,1
4,700942,0,3052 Pacific Views ,3052 Pacific Views ,1
4,700942,0,736 West Magnolia Square ,736 West Magnolia Square ,1
4,700942,0,5665 E. Bruton Bottom ,5665 E. Bruton Bottom ,1
4,700942,0,2607 Cypress Creek Knoll ,PARTIAL: 2607 Cypress Creek Knoll,0.9230769230769231
4,700942,0,7 East Main Bend ,7 East Main Bend ,1
4,700942,0,4873 N Indiana Brooks ,4873 N Indiana Brooks ,1
4,700942,0,6 West Bagley Villages ,6 West Bagley Villages ,1
4,700942,0,3 Harry Hines Hollow ,3 Harry Hines Hollow ,1
4,700942,0,"9916 Middlebranch Avenue, Dam ",PARTIAL: NULL,0
4,700942,0,90 Merritt Lock ,90 Merritt Lock ,1
4,700942,0,2094 Nostrand Crossroad ,2094 Nostrand Crossroad ,1
4,700942,0,656 Mount Pleasant Throughway ,PARTIAL: NULL,0
4,700942,0,79 Riverside Pike ,79 Riverside Pike ,1
4,700942,0,908 Columbus Hollow ,908 Columbus Hollow ,1
4,700942,0,4 Wilcrest Haven ,4 Wilcrest Haven ,1
4,700942,0,3 Far Hills Junction ,3 Far Hills Junction ,1
4,700942,0,8 Sw Washington Extensions ,PARTIAL: 8 Sw Washington Extension,0.8928571428571429
4,700942,0,82 Hackensack Expressway ,PARTIAL: NULL,0
4,700942,0,929 N Greenfield Via ,929 N Greenfield Via ,1
4,700942,0,1541 North Palm Rest ,1541 North Palm Rest ,1
4,700942,0,89 Lake Ave Spring ,89 Lake Ave Spring ,1
4,700942,0,33 Alpine Run ,33 Alpine Run ,1
4,700942,0,21 Bayside Lakes Blvd Glen ,NULL,0
4,700942,0,031 South Broad Ford ,031 South Broad Ford ,1
4,700942,0,9827 Davison Turnpike ,9827 Davison Turnpike ,1
4,700942,0,565 Flatbush Drives ,565 Flatbush Drives ,1
4,700942,0,538 Orchard Causeway ,538 Orchard Causeway ,1
4,700942,0,4804 North Lake Pleasant Alley ,PARTIAL: NULL,0
4,700942,0,77 Linden Parks ,77 Linden Parks ,1
4,700942,0,1 West Cermak Rest ,1 West Cermak Rest ,1
4,700942,0,"967 West Washington Street, Room Valley ",PARTIAL: 967 West Washington Street,0.6341463414634146
4,700942,0,5607 Cleveland Ridges ,5607 Cleveland Ridges ,1
4,700942,0,58 South Forge ,58 South Forge ,1
4,700942,0,4308 Preston Islands ,4308 Preston Islands ,1
4,700942,0,8 Riverstone Pkwy Shores ,8 Riverstone Pkwy Shores ,1
4,700942,0,09 Brown Groves ,09 Brown Groves ,1
4,700942,0,77 East Golf Trace ,77 East Golf Trace ,1
4,700942,0,880 Westheimer Fields ,880 Westheimer Fields ,1
4,700942,0,2 Woodward Center ,2 Woodward Center ,1
4,700942,0,906 East First Estate ,906 East First Estate ,1
4,700942,0,74 Star Route Park ,74 Star Route Park ,1
4,700942,0,8713 Southwest Sherwood Coves ,NULL,0
4,700942,0,9 Bloomington Streets ,9 Bloomington Streets ,1
4,700942,0,63 W Southlake Heights ,63 W Southlake Heights ,1
4,700942,0,482 East Crossroad ,482 East Crossroad ,1
4,700942,0,324 16th Ave Centers ,PARTIAL: NULL,0
4,700942,0,583 Coney Island Glens ,583 Coney Island Glens ,1
4,700942,0,2 Main Cove ,2 Main Cove ,1
4,700942,0,39 Paramount Forges ,39 Paramount Forges ,1
4,700942,0,701 Youree Underpass ,701 Youree Underpass ,1
4,700942,0,6710 Geer Spring ,6710 Geer Spring ,1
4,700942,0,031 Bardstown Well ,031 Bardstown Well ,1
4,700942,0,2 North Seventh Mill ,2 North Seventh Mill ,1
4,700942,0,5 Mclean Walk ,5 Mclean Walk ,1
4,700942,0,03 Lincoln River ,03 Lincoln River ,1
4,700942,0,4 W Golf Road Gateway ,4 W Golf Road Gateway ,1
4,700942,0,0540 West Cactus Trace ,0540 West Cactus Trace ,1
4,700942,0,37 North Genesee Field ,37 North Genesee Field ,1
4,700942,0,2 S.E. Overpass ,2 S.E. Overpass ,1
4,700942,0,7893 #b Pacific Coast Place ,NULL,0
4,700942,0,8197 North Higley Cliffs ,PARTIAL: NULL,0
4,700942,0,3905 South Broadway Forest ,PARTIAL: NULL,0
