agent,seed,n,message,decoded message,score
8,648203,40,@66liquidatorsmyrabalanus40,@66liquidatorsmyrabalanus40,1
8,648203,40,@litres822backhooker4,@litres822backhooker4,1
8,648203,40,@5forehallcotyledonal17sumerology8wheelwright,NULL,0
8,648203,40,@9swinehulltetanilla61nippily0,NULL,0
8,648203,40,@preconsultationverdurousness7micrometeor38anticritic12,NULL,0
8,648203,40,@stanchionmonocarbonate9arresteezoozoo98,NULL,0
8,648203,40,@scragglyselly94,@scragglyselly94,1
8,648203,40,@1sarcolite684endogenetic8,@1sarcolite684endogenetic8,1
8,648203,40,@uninfectablemammas5lipper5771,NULL,0
8,648203,40,@256kritrimaspokesmanshipaeriesapproximating5,NULL,0
8,648203,40,@choleinic9roadworthiness1metarhyolitetocororo93,@choleinic9roadworthiness1metarhyolitetocororo93,1
8,648203,40,@unespousednagginslidingness08961,NULL,0
8,648203,40,@misspelling6percur09poltrooneryfootprints1,NULL,0
8,648203,40,@overpositivecommend81425,@overpositivecommend81425,1
8,648203,40,@4leprosarium65snook,@4leprosarium65snook,1
8,648203,40,@8iridial4prorebel,NULL,0
8,648203,40,@99purpuriferous5herdship,@99purpuriferous5herdship,1
8,648203,40,@lycoperdales23gentianales53baggager,NULL,0
8,648203,40,@72heliozoa0cuckoldedichthyolatry1,NULL,0
8,648203,40,@ponderingdissertationist7540,@ponderingdissertationist7540,1
8,648203,40,@6bilirubinicmethodical0,@6bilirubinicmethodical0,1
8,648203,40,@9neurarthropathygnatty108complimentariness3,NULL,0
8,648203,40,@0unravelssclerodermitis47,@0unravelssclerodermitis47,1
8,648203,40,@02influxable1hyaenodontoidflashflood4,NULL,0
8,648203,40,@78retrospectsomphacine5prognosticable6,@78retrospectsomphacine5prognosticable6,1
8,648203,40,@015stokehole9assistanted,@015stokehole9assistanted,1
8,648203,40,@anisocercal3174adiathermancy,@anisocercal3174adiathermancy,1
8,648203,40,@payoffs68141gastroalbuminorrhea,@payoffs68141gastroalbuminorrhea,1
8,648203,40,@04knoppedunobtainableness6sulphoterephthalicoutstay,NULL,0
8,648203,40,@6unheavy3elenchical0prickerplage,NULL,0
