agent,seed,n,message,decoded message,score
4,236421,60,714 South Keystone Courts ,PARTIAL: NULL,0
4,236421,60,3445 Macarthur Stravenue ,NULL,0
4,236421,60,2488 Pacific Highway ,PARTIAL: NULL,0
4,236421,60,7275 Moross Causeway ,NULL,0
4,236421,60,0834 George Knolls ,PARTIAL: NULL,0
4,236421,60,09 North Milwaukee Camp ,PARTIAL: NULL,0
4,236421,60,3 E Charleston Trail ,PARTIAL: NULL,0
4,236421,60,028 West 31st Street Garden ,NULL,0
4,236421,60,31 Van Ness Court ,NULL,0
4,236421,60,234 Virginia St. Rapid ,PARTIAL: NULL,0
4,236421,60,02 Park Avenue Ford ,NULL,0
4,236421,60,2983 South Harlem Rue ,NULL,0
4,236421,60,7 North Lake Pleasant Route ,PARTIAL: NULL,0
4,236421,60,9067 S Cotton Grove ,NULL,0
4,236421,60,3704 East Park Freeway ,PARTIAL: NULL,0
4,236421,60,95 Union Rue ,PARTIAL: NULL,0
4,236421,60,92 W Cove ,LTS L2LKLW584CY51TOM06JZOIU 05295377,0
4,236421,60,711 Huron River Port ,PARTIAL: NULL,0
4,236421,60,076 North Pine ,NULL,0
4,236421,60,08 24 Mile Passage ,NULL,0
4,236421,60,690 W Charleston Blvd. Ridges ,PARTIAL: adding,0
4,236421,60,2687 West Ashlan Avenue Loaf ,NULL,0
4,236421,60,57 South El Camino Well ,PARTIAL: @ctypovui7ilpt6dpd3o5sny2@on1nh,0
4,236421,60,4 5th Dale ,NULL,0
4,236421,60,8295 East Florence Hills ,NULL,0
4,236421,60,4 White Ferry ,PARTIAL: NULL,0
4,236421,60,4 North 24th Lights ,PARTIAL: NULL,0
4,236421,60,1520 Tiburon Via ,PARTIAL: NULL,0
4,236421,60,4112 Great Northern Trail ,NULL,0
4,236421,60,4 Highway Points ,PARTIAL: NULL,0
4,236421,60,970 North El Camino Annex ,NULL,0
4,236421,60,5773 Center Harbor ,u,0
4,236421,60,41 Wintergardens Gateway ,PARTIAL: NULL,0
4,236421,60,70 Fort Salonga Mountains ,PARTIAL: NULL,0
4,236421,60,855 E Lodge ,NULL,0
4,236421,60,3 Ocean Springs ,PARTIAL: NULL,0
4,236421,60,17 West 6th Squares ,NULL,0
4,236421,60,95 South Madison Parks ,NULL,0
4,236421,60,201 N Forest ,NULL,0
4,236421,60,7 East Hartsdale Green ,PARTIAL: NULL,0
4,236421,60,245 East Alder Island ,PARTIAL: NULL,0
4,236421,60,9 East Ramona Radial ,NULL,0
4,236421,60,8 Route Inlet ,PARTIAL: NULL,0
4,236421,60,603 North Scottsdale Springs ,PARTIAL: NULL,0
4,236421,60,8863 Airline River ,NULL,0
4,236421,60,8 Brookhurst Square ,NULL,0
4,236421,60,2 West University Strasse ,PARTIAL: NULL,0
4,236421,60,39 N Pebble Creek Ports ,NULL,0
