agent,seed,n,message,decoded message,score
8,42567,20,82 Hebron Centers ,82 Hebron Centers ,1
8,42567,20,308 West Elliot Road Mill ,308 West Elliot Road Mill ,1
8,42567,20,1 South Park Gateway ,1 South Park Gateway ,1
8,42567,20,684 E White Mountain Fords ,684 E White Mountain Fords ,1
8,42567,20,3956 Newhope Street Lakes ,3956 Newhope Street Lakes ,1
8,42567,20,24 Lbj Highway ,24 Lbj Highway ,1
8,42567,20,067 Flatbush Knolls ,067 Flatbush Knolls ,1
8,42567,20,4 Bellmore Skyway ,4 Bellmore Skyway ,1
8,42567,20,313 104th Fields ,313 104th Fields ,1
8,42567,20,41 Dixie Mill ,41 Dixie Mill ,1
8,42567,20,200 West Thunderbird Bend ,200 West Thunderbird Bend ,1
8,42567,20,801 Long Prairie Loop ,801 Long Prairie Loop ,1
8,42567,20,17 Katella Strasse ,17 Katella Strasse ,1
8,42567,20,747 Yellowstone Villages ,747 Yellowstone Villages ,1
8,42567,20,0261 Southwest Hk Dodgen Walk ,0261 Southwest Hk Dodgen Walk ,1
8,42567,20,0676 El Camino Passage ,0676 El Camino Passage ,1
8,42567,20,75 North Terrace ,75 North Terrace ,1
8,42567,20,54 Pompton Alley ,54 Pompton Alley ,1
8,42567,20,6312 Woodcreek Oaks Blvd Camp ,6312 Woodcreek Oaks Blvd Camp ,1
8,42567,20,8277 Los Feliz Row ,8277 Los Feliz Row ,1
8,42567,20,270 Solano Mountain ,270 Solano Mountain ,1
8,42567,20,2541 Airport Harbor ,2541 Airport Harbor ,1
8,42567,20,55 North High Point Green ,55 North High Point Green ,1
8,42567,20,00 Morris Park Ports ,00 Morris Park Ports ,1
8,42567,20,503 Summerhill Port ,503 Summerhill Port ,1
8,42567,20,380 S Diamond Bar Valley ,380 S Diamond Bar Valley ,1
8,42567,20,108 Salvio Centers ,108 Salvio Centers ,1
8,42567,20,5 East First Glens ,5 East First Glens ,1
8,42567,20,626 San Ramon Vly Pike ,626 San Ramon Vly Pike ,1
8,42567,20,8 Long Beach Ridge ,8 Long Beach Ridge ,1
