agent,seed,n,message,decoded message,score
4,858593,90,@66liquidatorsmyrabalanus40,PARTIAL: NULL,0
4,858593,90,@litres822backhooker4,NULL,0
4,858593,90,@5forehallcotyledonal17sumerology8wheelwright,PARTIAL: NULL,0
4,858593,90,@9swinehulltetanilla61nippily0,NULL,0
4,858593,90,@preconsultationverdurousness7micrometeor38anticritic12,PARTIAL: NULL,0
4,858593,90,@stanchionmonocarbonate9arresteezoozoo98,PARTIAL: NULL,0
4,858593,90,@scragglyselly94,PARTIAL: NULL,0
4,858593,90,@1sarcolite684endogenetic8,NULL,0
4,858593,90,@uninfectablemammas5lipper5771,NULL,0
4,858593,90,@256kritrimaspokesmanshipaeriesapproximating5,NULL,0
4,858593,90,@choleinic9roadworthiness1metarhyolitetocororo93,NULL,0
4,858593,90,@unespousednagginslidingness08961,PARTIAL: NULL,0
4,858593,90,@misspelling6percur09poltrooneryfootprints1,PARTIAL: NULL,0
4,858593,90,@overpositivecommend81425,NULL,0
4,858593,90,@4leprosarium65snook,NULL,0
4,858593,90,@8iridial4prorebel,PARTIAL: NULL,0
4,858593,90,@99purpuriferous5herdship,PARTIAL: NULL,0
4,858593,90,@lycoperdales23gentianales53baggager,PARTIAL: @p,0
4,858593,90,@72heliozoa0cuckoldedichthyolatry1,NULL,0
4,858593,90,@ponderingdissertationist7540,NULL,0
4,858593,90,@6bilirubinicmethodical0,PARTIAL: NULL,0
4,858593,90,@9neurarthropathygnatty108complimentariness3,PARTIAL: NULL,0
4,858593,90,@0unravelssclerodermitis47,PARTIAL: NULL,0
4,858593,90,@02influxable1hyaenodontoidflashflood4,PARTIAL: NULL,0
4,858593,90,@78retrospectsomphacine5prognosticable6,PARTIAL: NULL,0
4,858593,90,@015stokehole9assistanted,NULL,0
4,858593,90,@anisocercal3174adiathermancy,PARTIAL: NULL,0
4,858593,90,@payoffs68141gastroalbuminorrhea,@dwimpmucyauh5waodnosi2plw,0
4,858593,90,@04knoppedunobtainableness6sulphoterephthalicoutstay,PARTIAL: NULL,0
4,858593,90,@6unheavy3elenchical0prickerplage,PARTIAL: NULL,0
4,858593,90,@4siculabenzoatedbanago3,NULL,0
4,858593,90,@8solemn7vainest,PARTIAL: NULL,0
4,858593,90,@03aerodromerhapsodizesdactylosymphysisinitive,PARTIAL: NULL,0
4,858593,90,@kromogram19corticoid729,fq775ogrvjony,0
4,858593,90,@spearingtornadoesque03958vulpic,PARTIAL: NULL,0
4,858593,90,@9abstrictionunroyalnessshells6boomy,NULL,0
4,858593,90,@0aminoquinolineacromiodeltoid074,PARTIAL: NULL,0
4,858593,90,@81manganophyllite0tineine9disgospel8,NULL,0
4,858593,90,@incompletionantenave996sewellel7,NULL,0
4,858593,90,@7miniaturizingpickery4154,NULL,0
4,858593,90,@0buddler05pyramiding,"PARTIAL: 55.4581 N, 200.2123 W",0
4,858593,90,@6hypotoxic5constrain,NULL,0
4,858593,90,@02chacate09routinization7,PARTIAL: NULL,0
4,858593,90,@retaxation1oxynticforeshot70,PARTIAL: NULL,0
4,858593,90,@brattishureterostenosisnativist4831,NULL,0
4,858593,90,@anaglyph074discoach,PARTIAL: NULL,0
4,858593,90,@86leucoencephalitisdappledanthracitious8loriot,PARTIAL: NULL,0
4,858593,90,@bassara26evertebral0spearheads,NULL,0
4,858593,90,@50butlerismintercommunicativeunadulteratedly1pirates51,PARTIAL: NULL,0
4,858593,90,@5phyllopodesalpingostomy3094,NULL,0
4,858593,90,@35newfangledismelectorally,NULL,0
4,858593,90,@livelongs211investitivepitocin9,PARTIAL: phsh,0
4,858593,90,@6452beliesdermopteran3petalon,NULL,0
4,858593,90,@tonitechadian2968,NULL,0
4,858593,90,@8paleolatry0glossosteresis066,PARTIAL: NULL,0
4,858593,90,@cabo112nuphar4zonar1asymbolic,NULL,0
4,858593,90,@28armadilloinvaginate5,PARTIAL: NULL,0
4,858593,90,@0trintle7709nonreimbursement,PARTIAL: NULL,0
4,858593,90,@7covenants83orchestrated1,PARTIAL: NULL,0
